# file...... Voltage_646.csv
# date...... Wed Dec 01 12:18:21 2010
# user...... D3P313
# host...... (null)
# target.... node 45
# trigger... (none)
# interval.. 60
# limit..... 10000
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2382.77,-30.1993,-1227.75,-2060.83,-1185.96,+2084.76
2000-01-01 00:01:00 PST,+2367.72,-30.0812,-1220.13,-2047.79,-1178.47,+2071.66
2000-01-01 00:02:00 PST,+2352,-30.1766,-1213.13,-2034.19,-1171.33,+2058.64
2000-01-01 00:03:00 PST,+2347.87,-37.4908,-1207.93,-2019.22,-1155.56,+2043.18
2000-01-01 00:04:00 PST,+2348.19,-37.754,-1199.73,-2006.84,-1155.33,+2042.93
2000-01-01 00:05:00 PST,+2338.27,-47.0425,-1198.39,-1992.85,-1158.82,+2040.4
2000-01-01 00:06:00 PST,+2330.18,-40.185,-1192.74,-1983.85,-1158.71,+2031.5
2000-01-01 00:07:00 PST,+2332.52,-35.0191,-1191.66,-1980.51,-1157.91,+2033.64
2000-01-01 00:08:00 PST,+2333.19,-34.3668,-1190.82,-1981.38,-1158.21,+2033.48
2000-01-01 00:09:00 PST,+2335.37,-31.6345,-1189.09,-1981.8,-1158.87,+2033.94
2000-01-01 00:10:00 PST,+2337.38,-24.0972,-1188.86,-1976.84,-1162.26,+2037.1
2000-01-01 00:11:00 PST,+2337.86,-21.8852,-1188.33,-1978.14,-1166.95,+2037.39
2000-01-01 00:12:00 PST,+2340.58,-13.1307,-1180.56,-1975.74,-1163.98,+2033.78
2000-01-01 00:13:00 PST,+2336.49,-13.9374,-1185.41,-1963.96,-1157.82,+2036.03
2000-01-01 00:14:00 PST,+2336.23,-19.502,-1191.43,-1965.77,-1160.16,+2040.51
2000-01-01 00:15:00 PST,+2337.67,-20.9883,-1189.27,-1968.5,-1156.84,+2039.25
2000-01-01 00:16:00 PST,+2337.66,-23.8716,-1187.69,-1972.99,-1155.31,+2037.08
2000-01-01 00:17:00 PST,+2336.52,-26.2198,-1187.04,-1978.2,-1159.49,+2035.25
2000-01-01 00:18:00 PST,+2345.27,-23.4725,-1177.88,-1991.58,-1159.12,+2032.87
2000-01-01 00:19:00 PST,+2343.66,-21.1704,-1171.9,-1992.06,-1158,+2026.95
2000-01-01 00:20:00 PST,+2342.01,-22.6792,-1173.12,-1991.67,-1158.28,+2026.59
2000-01-01 00:21:00 PST,+2339.9,-21.1234,-1176.05,-1987.08,-1159.96,+2028.2
2000-01-01 00:22:00 PST,+2340.33,-19.1009,-1176.48,-1984.72,-1161.29,+2029.42
2000-01-01 00:23:00 PST,+2340.51,-18.2726,-1176.59,-1983.84,-1161.28,+2029.87
2000-01-01 00:24:00 PST,+2336.97,-19.9345,-1179.95,-1981.19,-1163.16,+2030.07
2000-01-01 00:25:00 PST,+2333.21,-25.4929,-1190.65,-1973.22,-1163.52,+2036.95
2000-01-01 00:26:00 PST,+2334.07,-25.9917,-1190.16,-1971.36,-1157.9,+2036.91
2000-01-01 00:27:00 PST,+2333.6,-27.0608,-1190.09,-1972.2,-1157.42,+2036.36
2000-01-01 00:28:00 PST,+2334.23,-28.8254,-1188.65,-1974.77,-1155.65,+2035.14
2000-01-01 00:29:00 PST,+2338.55,-26.5912,-1184.99,-1977.24,-1153.22,+2035.09
2000-01-01 00:30:00 PST,+2339.26,-28.4602,-1183.48,-1980.65,-1151.16,+2033.58
2000-01-01 00:31:00 PST,+2341.5,-26.2858,-1182.51,-1979.16,-1146.6,+2034.22
2000-01-01 00:32:00 PST,+2340.07,-23.2901,-1185.26,-1974.43,-1150.59,+2036.5
2000-01-01 00:33:00 PST,+2340.12,-24.5088,-1184.2,-1979.21,-1153.41,+2035.05
2000-01-01 00:34:00 PST,+2335.11,-31.4578,-1186.34,-1982.22,-1154.73,+2032.33
2000-01-01 00:35:00 PST,+2331.26,-31.4408,-1190.88,-1976.99,-1156.58,+2033.66
2000-01-01 00:36:00 PST,+2328.44,-38.0409,-1190.58,-1984.55,-1159.16,+2030.07
2000-01-01 00:37:00 PST,+2325.76,-33.0404,-1195.97,-1969.64,-1160.39,+2035.19
2000-01-01 00:38:00 PST,+2330.12,-30.8251,-1192.64,-1970.96,-1155.73,+2035.24
2000-01-01 00:39:00 PST,+2331.26,-29.3641,-1192.19,-1969.62,-1154.76,+2035.94
2000-01-01 00:40:00 PST,+2332.37,-29.3108,-1191.04,-1970.82,-1153.75,+2035.64
2000-01-01 00:41:00 PST,+2337.37,-26.1007,-1187.01,-1973.68,-1152.02,+2035.82
2000-01-01 00:42:00 PST,+2339.02,-24.6836,-1185.22,-1977.16,-1154.93,+2035.59
2000-01-01 00:43:00 PST,+2340.71,-24.2247,-1183.38,-1979.35,-1153.54,+2035.12
2000-01-01 00:44:00 PST,+2343.04,-19.8829,-1182.09,-1980.75,-1157.38,+2036.3
2000-01-01 00:45:00 PST,+2342.76,-19.217,-1182.5,-1980.09,-1158.92,+2036.73
2000-01-01 00:46:00 PST,+2337.46,-29.3903,-1184.88,-1981.81,-1152.42,+2032.88
2000-01-01 00:47:00 PST,+2329.41,-31.0345,-1193.07,-1971.09,-1154.56,+2034.98
2000-01-01 00:48:00 PST,+2324.59,-39.8322,-1195.02,-1972.38,-1149.1,+2031.66
2000-01-01 00:49:00 PST,+2321.44,-41.9265,-1197.59,-1967.65,-1147.92,+2032.45
2000-01-01 00:50:00 PST,+2317.53,-45.1763,-1200.47,-1964.71,-1147.14,+2032.11
2000-01-01 00:51:00 PST,+2319.09,-42.3622,-1200.2,-1963.58,-1147.77,+2033.21
2000-01-01 00:52:00 PST,+2319.99,-38.0312,-1200.12,-1965.09,-1156.67,+2034.8
2000-01-01 00:53:00 PST,+2324.37,-34.9306,-1196.79,-1966.84,-1155.94,+2035.32
2000-01-01 00:54:00 PST,+2326.69,-33.1316,-1194.51,-1971.33,-1159.78,+2035.03
2000-01-01 00:55:00 PST,+2336.37,-22.82,-1188.71,-1970.17,-1155.75,+2038.16
2000-01-01 00:56:00 PST,+2339.62,-23.3865,-1184.93,-1976,-1153.62,+2036.47
2000-01-01 00:57:00 PST,+2339.27,-27.1791,-1183.74,-1980.55,-1152.14,+2034.16
2000-01-01 00:58:00 PST,+2337.69,-27.1914,-1185.37,-1979.69,-1153.93,+2034.46
2000-01-01 00:59:00 PST,+2334.2,-29.0049,-1188.6,-1976.22,-1153.48,+2034.69
2000-01-01 01:00:00 PST,+2333.72,-31.2367,-1188.43,-1975.81,-1151.39,+2033.97
2000-01-01 01:01:00 PST,+2329.04,-34.6627,-1192.4,-1971.4,-1149.78,+2033.82
2000-01-01 01:02:00 PST,+2326.42,-31.5841,-1197.02,-1959.64,-1147.76,+2037.32
2000-01-01 01:03:00 PST,+2328.7,-28.1324,-1196.56,-1954.17,-1144.02,+2039.34
2000-01-01 01:04:00 PST,+2321.96,-35.5987,-1200.05,-1957.73,-1147.86,+2036.72
2000-01-01 01:05:00 PST,+2318.71,-36.5987,-1202.83,-1954.71,-1149.1,+2037.19
2000-01-01 01:06:00 PST,+2323.25,-36.0587,-1198.38,-1960.59,-1146.33,+2035.76
2000-01-01 01:07:00 PST,+2320.07,-37.0666,-1200.96,-1959.17,-1150.07,+2036.11
2000-01-01 01:08:00 PST,+2319.84,-39.8118,-1200.12,-1962.03,-1148.77,+2034.54
2000-01-01 01:09:00 PST,+2317.96,-48.0633,-1198.38,-1971.13,-1147.38,+2029.84
2000-01-01 01:10:00 PST,+2315.75,-50.869,-1198.91,-1975.46,-1151.67,+2028.41
2000-01-01 01:11:00 PST,+2320.03,-45.583,-1196.52,-1974.42,-1152.4,+2030.26
2000-01-01 01:12:00 PST,+2323.18,-41.6466,-1195.19,-1971.27,-1150.1,+2032
2000-01-01 01:13:00 PST,+2325.65,-40.3994,-1193.05,-1974.24,-1151.28,+2031.72
2000-01-01 01:14:00 PST,+2326.73,-39.1406,-1192.92,-1970.92,-1147.88,+2032.66
2000-01-01 01:15:00 PST,+2332.33,-35.3904,-1188.73,-1974.08,-1144.89,+2032.68
2000-01-01 01:16:00 PST,+2329.84,-29.3244,-1193.9,-1962.57,-1149.08,+2037.57
2000-01-01 01:17:00 PST,+2331.52,-25.4646,-1193.84,-1959.06,-1148.35,+2039.53
2000-01-01 01:18:00 PST,+2332.08,-23.7677,-1193.84,-1956.95,-1147.6,+2040.47
2000-01-01 01:19:00 PST,+2331.57,-22.8899,-1194.55,-1956.45,-1148.97,+2040.95
2000-01-01 01:20:00 PST,+2326.65,-27.8418,-1197.24,-1957.99,-1151.63,+2039.3
2000-01-01 01:21:00 PST,+2322.39,-34.503,-1198.8,-1961.37,-1152.72,+2036.43
2000-01-01 01:22:00 PST,+2318.04,-42.2559,-1200.31,-1964,-1150.2,+2033.3
2000-01-01 01:23:00 PST,+2311.54,-44.1616,-1206.09,-1957.13,-1154.45,+2034.49
2000-01-01 01:24:00 PST,+2308.82,-49.3443,-1207.5,-1954.43,-1147.45,+2033.08
2000-01-01 01:25:00 PST,+2307.56,-56.2401,-1205.76,-1963.24,-1145.14,+2028.8
