# file...... Voltage_634.csv
# date...... Wed Dec 01 12:18:21 2010
# user...... D3P313
# host...... (null)
# target.... node 43
# trigger... (none)
# interval.. 60
# limit..... 10000
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+274.935,-3.48453,-141.533,-238.294,-136.762,+240.435
2000-01-01 00:01:00 PST,+273.198,-3.4709,-140.653,-236.788,-135.898,+238.924
2000-01-01 00:02:00 PST,+271.384,-3.48191,-139.846,-235.217,-135.074,+237.422
2000-01-01 00:03:00 PST,+270.908,-4.32586,-139.248,-233.494,-133.254,+235.637
2000-01-01 00:04:00 PST,+270.945,-4.35623,-138.302,-232.063,-133.228,+235.608
2000-01-01 00:05:00 PST,+269.8,-5.42798,-138.158,-230.581,-133.621,+235.282
2000-01-01 00:06:00 PST,+268.867,-4.63673,-137.505,-229.541,-133.61,+234.256
2000-01-01 00:07:00 PST,+269.136,-4.04066,-137.382,-229.127,-133.52,+234.51
2000-01-01 00:08:00 PST,+269.214,-3.9654,-137.285,-229.227,-133.554,+234.492
2000-01-01 00:09:00 PST,+269.466,-3.65013,-137.085,-229.27,-133.63,+234.547
2000-01-01 00:10:00 PST,+269.698,-2.78045,-137.059,-228.774,-134.015,+234.892
2000-01-01 00:11:00 PST,+269.753,-2.52521,-137.007,-228.889,-134.561,+234.933
2000-01-01 00:12:00 PST,+270.067,-1.51508,-136.109,-228.516,-134.228,+234.541
2000-01-01 00:13:00 PST,+269.595,-1.60816,-136.681,-227.298,-133.506,+234.764
2000-01-01 00:14:00 PST,+269.565,-2.25023,-137.386,-227.535,-133.776,+235.273
2000-01-01 00:15:00 PST,+269.731,-2.42173,-137.136,-227.849,-133.394,+235.128
2000-01-01 00:16:00 PST,+269.73,-2.75442,-136.953,-228.291,-133.224,+234.897
2000-01-01 00:17:00 PST,+269.598,-3.02536,-136.891,-228.828,-133.715,+234.7
2000-01-01 00:18:00 PST,+270.608,-2.70837,-135.843,-230.057,-133.704,+234.503
2000-01-01 00:19:00 PST,+270.422,-2.44274,-135.153,-230.104,-133.575,+233.822
2000-01-01 00:20:00 PST,+270.232,-2.61683,-135.293,-230.058,-133.608,+233.781
2000-01-01 00:21:00 PST,+269.988,-2.43731,-135.633,-229.527,-133.802,+233.968
2000-01-01 00:22:00 PST,+270.038,-2.20395,-135.681,-229.333,-133.949,+234.088
2000-01-01 00:23:00 PST,+270.059,-2.10838,-135.694,-229.273,-133.943,+234.13
2000-01-01 00:24:00 PST,+269.65,-2.30013,-136.074,-229.005,-134.155,+234.145
2000-01-01 00:25:00 PST,+269.217,-2.94149,-137.31,-228.366,-134.17,+234.869
2000-01-01 00:26:00 PST,+269.316,-2.99904,-137.254,-228.155,-133.523,+234.862
2000-01-01 00:27:00 PST,+269.262,-3.1224,-137.246,-228.252,-133.466,+234.799
2000-01-01 00:28:00 PST,+269.335,-3.326,-137.08,-228.548,-133.263,+234.659
2000-01-01 00:29:00 PST,+269.833,-3.06821,-136.656,-228.822,-132.982,+234.655
2000-01-01 00:30:00 PST,+269.915,-3.28387,-136.481,-229.139,-132.751,+234.5
2000-01-01 00:31:00 PST,+270.173,-3.03298,-136.37,-228.806,-132.241,+234.614
2000-01-01 00:32:00 PST,+270.008,-2.68732,-136.688,-228.333,-132.694,+234.86
2000-01-01 00:33:00 PST,+270.013,-2.82794,-136.566,-228.809,-133.026,+234.711
2000-01-01 00:34:00 PST,+269.435,-3.62974,-136.822,-229.156,-133.182,+234.396
2000-01-01 00:35:00 PST,+268.991,-3.62779,-137.347,-228.557,-133.395,+234.549
2000-01-01 00:36:00 PST,+268.667,-4.38934,-137.312,-229.389,-133.696,+234.145
2000-01-01 00:37:00 PST,+268.357,-3.81235,-137.936,-228.003,-133.808,+234.651
2000-01-01 00:38:00 PST,+268.86,-3.55674,-137.552,-228.085,-133.277,+234.675
2000-01-01 00:39:00 PST,+268.991,-3.38817,-137.499,-227.971,-133.16,+234.745
2000-01-01 00:40:00 PST,+269.12,-3.38201,-137.366,-228.108,-133.044,+234.712
2000-01-01 00:41:00 PST,+269.696,-3.01162,-136.9,-228.396,-132.849,+234.742
2000-01-01 00:42:00 PST,+269.887,-2.84811,-136.693,-228.731,-133.19,+234.732
