# file...... Voltage_675.csv
# date...... Wed Dec 01 07:41:56 2010
# user...... D3P313
# host...... (null)
# target.... node 48
# trigger... (none)
# interval.. 60
# limit..... 10000
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2378.53,-53.4899,-1250.38,-2056.56,-1176.26,+2093.48
2000-01-01 00:01:00 PST,+2378.51,-53.4609,-1250.4,-2056.55,-1176.33,+2093.49
2000-01-01 00:02:00 PST,+2377.25,-53.8658,-1251.61,-2055.47,-1177.03,+2093.65
2000-01-01 00:03:00 PST,+2366.55,-69.5601,-1255.83,-2049.62,-1157.34,+2086.82
2000-01-01 00:04:00 PST,+2366.91,-70.3505,-1254.88,-2051.69,-1157.16,+2086.08
2000-01-01 00:05:00 PST,+2346.37,-89.8845,-1266.14,-2052.04,-1162.08,+2079.44
2000-01-01 00:06:00 PST,+2347.78,-81.9074,-1266.55,-2046.81,-1165.73,+2083.9
2000-01-01 00:07:00 PST,+2351.82,-73.1503,-1264.69,-2038.44,-1164.63,+2088.11
2000-01-01 00:08:00 PST,+2354.46,-72.1385,-1262.13,-2043.56,-1165.63,+2086.98
2000-01-01 00:09:00 PST,+2359.26,-67.2126,-1258.87,-2046.74,-1167.21,+2087.08
2000-01-01 00:10:00 PST,+2368.97,-50.6523,-1254.51,-2040.25,-1172.78,+2092.92
2000-01-01 00:11:00 PST,+2372.18,-42.4968,-1253.88,-2040.92,-1184.18,+2096.86
2000-01-01 00:12:00 PST,+2387.56,-28.7275,-1243.86,-2044.2,-1182.5,+2100.07
2000-01-01 00:13:00 PST,+2374.81,-32.0586,-1254.14,-2014.69,-1167.92,+2103.27
2000-01-01 00:14:00 PST,+2376.34,-51.9543,-1271.87,-2023.03,-1168.48,+2116.03
2000-01-01 00:15:00 PST,+2377.52,-54.8287,-1268.59,-2032.13,-1164.21,+2112.07
2000-01-01 00:16:00 PST,+2376.58,-61.9803,-1266.09,-2040.24,-1160.02,+2107.33
2000-01-01 00:17:00 PST,+2373.13,-66.0804,-1267.46,-2051.16,-1174.01,+2105.59
2000-01-01 00:18:00 PST,+2379.56,-50.4024,-1241.37,-2065.35,-1173.26,+2085.66
2000-01-01 00:19:00 PST,+2385.36,-47.2155,-1237.69,-2070.64,-1174.88,+2086.04
2000-01-01 00:20:00 PST,+2382.63,-48.7874,-1239.38,-2066.86,-1172.36,+2085.94
2000-01-01 00:21:00 PST,+2379.95,-47.0828,-1242.68,-2061.04,-1175.77,+2087.9
2000-01-01 00:22:00 PST,+2382.38,-43.0877,-1242.2,-2058.22,-1178.12,+2090.14
2000-01-01 00:23:00 PST,+2382.92,-41.1911,-1242.3,-2056.48,-1177.84,+2091.06
2000-01-01 00:24:00 PST,+2375.29,-42.151,-1249.16,-2044.58,-1177.72,+2093.72
2000-01-01 00:25:00 PST,+2373.7,-54.7266,-1272.32,-2029.69,-1176.74,+2115.23
2000-01-01 00:26:00 PST,+2370.03,-64.3432,-1271.34,-2035.55,-1167.43,+2109.29
2000-01-01 00:27:00 PST,+2369.02,-64.6441,-1271.02,-2033.19,-1164.18,+2109.21
2000-01-01 00:28:00 PST,+2372.2,-67.4904,-1267.72,-2042,-1161.11,+2106
2000-01-01 00:29:00 PST,+2379.08,-66.0049,-1261.28,-2050.82,-1160.27,+2104.93
2000-01-01 00:30:00 PST,+2373.02,-75.7137,-1261.56,-2058.82,-1156.03,+2099.21
2000-01-01 00:31:00 PST,+2378.83,-69.1829,-1259.68,-2045.45,-1146.56,+2100.82
2000-01-01 00:32:00 PST,+2382.55,-61.8607,-1261.22,-2039.77,-1147.98,+2103.73
2000-01-01 00:33:00 PST,+2381.6,-60.5432,-1261.66,-2043,-1155.9,+2104.81
2000-01-01 00:34:00 PST,+2367.53,-75.3049,-1267.88,-2049.56,-1162.21,+2099.61
2000-01-01 00:35:00 PST,+2359.8,-72.8262,-1275.61,-2030.21,-1159.39,+2104.24
2000-01-01 00:36:00 PST,+2353.88,-83.1792,-1277.19,-2043.6,-1167.38,+2100.08
2000-01-01 00:37:00 PST,+2350.94,-75.0786,-1282.71,-2024.49,-1168.04,+2108.34
2000-01-01 00:38:00 PST,+2358.2,-72.7648,-1277.97,-2027.24,-1164.78,+2108.13
2000-01-01 00:39:00 PST,+2363.57,-69.6929,-1274.74,-2026.36,-1155.47,+2107.19
2000-01-01 00:40:00 PST,+2369.27,-66.3784,-1271.32,-2028.45,-1154.87,+2108.52
2000-01-01 00:41:00 PST,+2376.3,-60.7832,-1266.93,-2031.19,-1157.58,+2110.35
2000-01-01 00:42:00 PST,+2377.97,-63.3738,-1263.61,-2045.53,-1163.01,+2106.93
2000-01-01 00:43:00 PST,+2382.17,-60.9917,-1260.62,-2049.83,-1162.27,+2106.26
2000-01-01 00:44:00 PST,+2391.01,-52.0252,-1256.38,-2055.76,-1169.53,+2108.26
2000-01-01 00:45:00 PST,+2384.51,-54.3254,-1261.25,-2053.03,-1173,+2108.37
2000-01-01 00:46:00 PST,+2369.71,-71.5101,-1268.55,-2046.91,-1160.24,+2102.15
2000-01-01 00:47:00 PST,+2360.82,-69.5589,-1275.39,-2017.33,-1148.93,+2107.17
2000-01-01 00:48:00 PST,+2342.36,-89.4897,-1283.78,-2021.35,-1149.9,+2099.35
2000-01-01 00:49:00 PST,+2333,-101.129,-1286.47,-2021.48,-1138.82,+2094.45
2000-01-01 00:50:00 PST,+2338.75,-104.702,-1291.9,-2008.58,-1139.11,+2096.84
2000-01-01 00:51:00 PST,+2352.9,-87.7129,-1287.52,-1998.56,-1140.34,+2104.43
2000-01-01 00:52:00 PST,+2353.23,-84.7378,-1288.2,-2009.36,-1158.49,+2106.84
2000-01-01 00:53:00 PST,+2361.69,-86.7047,-1281.97,-2029.14,-1160.79,+2101.75
2000-01-01 00:54:00 PST,+2371.27,-75.7546,-1276.98,-2030.1,-1165.04,+2107.13
2000-01-01 00:55:00 PST,+2393.53,-58.0313,-1264.32,-2035.89,-1160.98,+2110.88
2000-01-01 00:56:00 PST,+2396.85,-59.9346,-1259.88,-2048.27,-1161.02,+2106.95
2000-01-01 00:57:00 PST,+2393.75,-63.3828,-1261.52,-2049.35,-1160.04,+2105.07
2000-01-01 00:58:00 PST,+2387.63,-63.6857,-1266.53,-2044.14,-1164.72,+2107.38
2000-01-01 00:59:00 PST,+2390.77,-64.0846,-1265.48,-2039.13,-1153.57,+2105.37
2000-01-01 01:00:00 PST,+2372.94,-75.9019,-1276.99,-2032.17,-1160.3,+2104.44
2000-01-01 01:01:00 PST,+2373.52,-77.6151,-1276.05,-2023.97,-1144.47,+2102.97
2000-01-01 01:02:00 PST,+2370.13,-75.3956,-1278.93,-2007.56,-1135.28,+2105.39
2000-01-01 01:03:00 PST,+2364.55,-79.4232,-1282.18,-1994.48,-1129.64,+2105.61
2000-01-01 01:04:00 PST,+2353.81,-82.2121,-1288.74,-1994.69,-1145.7,+2109.41
2000-01-01 01:05:00 PST,+2350.05,-81.933,-1289.74,-1986.61,-1143.31,+2110.85
2000-01-01 01:06:00 PST,+2359,-84.2907,-1282.44,-1999,-1137.8,+2106.36
2000-01-01 01:07:00 PST,+2346.97,-93.6853,-1288.24,-2007.5,-1150.3,+2103.53
2000-01-01 01:08:00 PST,+2352.21,-96.7621,-1283.46,-2022.15,-1144.07,+2098.67
2000-01-01 01:09:00 PST,+2339.84,-107.886,-1288.84,-2030.97,-1155.01,+2095.71
2000-01-01 01:10:00 PST,+2334.34,-116.601,-1289.86,-2041.42,-1153.31,+2090.6
2000-01-01 01:11:00 PST,+2336.69,-106.533,-1293.23,-2034.1,-1170.4,+2097.62
2000-01-01 01:12:00 PST,+2354.84,-97.775,-1282.28,-2037.57,-1153.56,+2096.09
2000-01-01 01:13:00 PST,+2365.99,-92.5533,-1275.66,-2042.31,-1147.26,+2095.6
2000-01-01 01:14:00 PST,+2369.57,-85.4052,-1276.7,-2033.38,-1144.8,+2098.97
2000-01-01 01:15:00 PST,+2376.05,-73.5355,-1275.44,-2021.18,-1142.8,+2104.61
2000-01-01 01:16:00 PST,+2381.25,-69.9263,-1272.74,-2015.19,-1136.68,+2106.47
2000-01-01 01:17:00 PST,+2384.78,-58.0212,-1272.37,-1997.36,-1137.85,+2114.92
2000-01-01 01:18:00 PST,+2381.83,-54.9428,-1275.16,-1990.15,-1145.65,+2119.02
2000-01-01 01:19:00 PST,+2367.92,-71.5826,-1279.71,-2004.87,-1153.08,+2112.59
