# file...... Voltage_652.csv
# date...... Wed Dec 01 07:49:57 2010
# user...... D3P313
# host...... (null)
# target.... node 46
# trigger... (none)
# interval.. 60
# limit..... 10000
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2406.32,-65.6863,-1268.7,-2096.94,-1190.96,+2123.16
2000-01-01 00:01:00 PST,+2406.46,-65.7639,-1260.87,-2083.97,-1183.41,+2109.84
2000-01-01 00:02:00 PST,+2405.32,-66.1103,-1254.25,-2069.77,-1183.99,+2110.03
2000-01-01 00:03:00 PST,+2395.26,-80.5853,-1259.13,-2065.99,-1167.55,+2105.06
2000-01-01 00:04:00 PST,+2395.74,-81.1772,-1258.11,-2067.32,-1167.24,+2104.53
2000-01-01 00:05:00 PST,+2351.12,-86.9545,-1250.52,-2046.99,-1167.95,+2067.38
2000-01-01 00:06:00 PST,+2368.97,-79.0367,-1250.81,-2042.89,-1178.2,+2083.85
2000-01-01 00:07:00 PST,+2388.27,-71.4649,-1249.16,-2037.39,-1177.02,+2086.99
2000-01-01 00:08:00 PST,+2389.6,-70.0317,-1247.52,-2038.97,-1177.64,+2086.75
2000-01-01 00:09:00 PST,+2396.4,-61.1535,-1243.63,-2038.15,-1178.6,+2089.13
2000-01-01 00:10:00 PST,+2401.2,-48.2447,-1241.39,-2033.24,-1184.89,+2093.63
2000-01-01 00:11:00 PST,+2403.7,-41.257,-1241.66,-2032.17,-1194.15,+2095.83
2000-01-01 00:12:00 PST,+2417.79,-29.0934,-1231.28,-2035.73,-1191.5,+2098.25
2000-01-01 00:13:00 PST,+2406.97,-32.4474,-1250.66,-2027.18,-1180.9,+2101.77
2000-01-01 00:14:00 PST,+2397.55,-40.771,-1255.78,-2026.27,-1181.76,+2099.43
2000-01-01 00:15:00 PST,+2398.61,-44.9825,-1252.16,-2032.77,-1177.81,+2096.14
2000-01-01 00:16:00 PST,+2397.81,-49.8937,-1249.8,-2038.36,-1175.1,+2092.88
2000-01-01 00:17:00 PST,+2395.46,-54.8959,-1248.04,-2048.32,-1182.25,+2089.46
2000-01-01 00:18:00 PST,+2410.67,-47.9864,-1234.11,-2063.56,-1183.31,+2088.02
2000-01-01 00:19:00 PST,+2416.19,-43.8325,-1230.07,-2066.46,-1183.6,+2088.64
2000-01-01 00:20:00 PST,+2397.08,-46.9637,-1232.41,-2064.73,-1182.05,+2087.87
2000-01-01 00:21:00 PST,+2394.63,-45.5015,-1236.17,-2060.08,-1185.76,+2089.57
2000-01-01 00:22:00 PST,+2396.79,-42.1952,-1236.25,-2058.33,-1187.95,+2091.1
2000-01-01 00:23:00 PST,+2397.2,-40.526,-1236.43,-2057.31,-1187.82,+2091.82
2000-01-01 00:24:00 PST,+2389.94,-41.4887,-1244.46,-2047.82,-1190.41,+2093.87
2000-01-01 00:25:00 PST,+2378.2,-45.9319,-1257.17,-2032.23,-1190.14,+2096.52
2000-01-01 00:26:00 PST,+2380.65,-50.839,-1253.37,-2035.73,-1178,+2093.44
