# file...... Voltage_611.csv
# date...... Wed Dec 01 07:41:56 2010
# user...... D3P313
# host...... (null)
# target.... node 50
# trigger... (none)
# interval.. 60
# limit..... 10000
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2385.03,-51.9498,-1249.16,-2074.32,-1185.03,+2091.6
2000-01-01 00:01:00 PST,+2385.02,-51.9254,-1249.17,-2074.31,-1185.07,+2091.6
2000-01-01 00:02:00 PST,+2383.74,-52.347,-1250.4,-2073.24,-1185.77,+2091.75
2000-01-01 00:03:00 PST,+2375.23,-66.9354,-1255.2,-2069.47,-1168.95,+2086.89
2000-01-01 00:04:00 PST,+2375.71,-67.472,-1254.17,-2070.71,-1168.63,+2086.41
2000-01-01 00:05:00 PST,+2356.78,-86.7727,-1265.66,-2072.95,-1174.88,+2080.12
2000-01-01 00:06:00 PST,+2358.56,-78.9653,-1265.99,-2068.88,-1177.65,+2083.55
2000-01-01 00:07:00 PST,+2361.82,-70.8046,-1265.33,-2062.19,-1176.67,+2087.06
2000-01-01 00:08:00 PST,+2363.6,-70.0073,-1262.68,-2065.09,-1176.96,+2086.3
2000-01-01 00:09:00 PST,+2367.94,-64.3642,-1259.31,-2065.69,-1178.65,+2087.51
2000-01-01 00:10:00 PST,+2373.32,-49.7244,-1256.9,-2060.14,-1184.99,+2092.81
2000-01-01 00:11:00 PST,+2376.76,-42.1712,-1255.46,-2060.26,-1193.4,+2094.83
2000-01-01 00:12:00 PST,+2389.8,-29.2146,-1245.8,-2062.46,-1190.96,+2097.79
2000-01-01 00:13:00 PST,+2379.18,-32.5068,-1258.18,-2040.45,-1180.56,+2101.47
2000-01-01 00:14:00 PST,+2378.51,-46.259,-1269.75,-2047.49,-1183.65,+2109.07
2000-01-01 00:15:00 PST,+2381,-48.0183,-1265.47,-2052.84,-1179.05,+2106.7
2000-01-01 00:16:00 PST,+2380.68,-54.6038,-1262.58,-2059.71,-1175.19,+2102.83
2000-01-01 00:17:00 PST,+2376.84,-59.3857,-1262.87,-2069.01,-1186.89,+2099.78
2000-01-01 00:18:00 PST,+2384.36,-48.2387,-1241.64,-2076.75,-1183.21,+2087.86
2000-01-01 00:19:00 PST,+2388.78,-45.3273,-1237.85,-2080.28,-1183.73,+2087.94
2000-01-01 00:20:00 PST,+2386.07,-47.1453,-1239.91,-2077.87,-1181.7,+2087.63
2000-01-01 00:21:00 PST,+2383.26,-45.6561,-1243.66,-2073.24,-1185.41,+2089.33
2000-01-01 00:22:00 PST,+2384.79,-42.2464,-1243.74,-2071.48,-1187.59,+2090.86
2000-01-01 00:23:00 PST,+2385.19,-40.5797,-1243.93,-2070.45,-1187.47,+2091.58
2000-01-01 00:24:00 PST,+2378.99,-41.7056,-1251,-2061.17,-1187.46,+2093.42
2000-01-01 00:25:00 PST,+2375.14,-50.113,-1269.94,-2052.98,-1189.23,+2106.53
2000-01-01 00:26:00 PST,+2374.24,-58.2511,-1268.22,-2058.02,-1180.46,+2102.09
2000-01-01 00:27:00 PST,+2374.01,-58.3243,-1268.06,-2056.39,-1177.8,+2102.27
2000-01-01 00:28:00 PST,+2376.57,-60.8167,-1264.16,-2062.57,-1174.42,+2099.87
2000-01-01 00:29:00 PST,+2382.98,-59.6618,-1257.4,-2070.69,-1172.12,+2097.94
2000-01-01 00:30:00 PST,+2381.17,-67.4376,-1256,-2077.09,-1168.53,+2094.12
2000-01-01 00:31:00 PST,+2382.21,-61.9936,-1257.52,-2067.57,-1164.43,+2097.61
2000-01-01 00:32:00 PST,+2383.34,-54.8138,-1259.74,-2060.65,-1167.3,+2101.77
2000-01-01 00:33:00 PST,+2383.61,-53.4593,-1259.27,-2063.31,-1173.73,+2101.94
