# file...... Voltage_646.csv
# date...... Wed Dec 01 07:41:56 2010
# user...... D3P313
# host...... (null)
# target.... node 45
# trigger... (none)
# interval.. 60
# limit..... 10000
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2400.21,-23.7685,-1233.2,-2075.55,-1198.08,+2095.12
2000-01-01 00:01:00 PST,+2400.21,-23.7575,-1233.2,-2075.55,-1198.1,+2095.12
2000-01-01 00:02:00 PST,+2399.57,-23.9702,-1233.81,-2075.01,-1198.45,+2095.19
2000-01-01 00:03:00 PST,+2395.57,-31.0686,-1236.24,-2073,-1190.39,+2093.14
2000-01-01 00:04:00 PST,+2395.82,-31.3429,-1235.72,-2073.64,-1190.23,+2092.89
2000-01-01 00:05:00 PST,+2386.37,-40.5836,-1241.66,-2072.86,-1193.48,+2090.36
2000-01-01 00:06:00 PST,+2387.13,-36.9771,-1241.63,-2071.05,-1194.84,+2091.92
2000-01-01 00:07:00 PST,+2388.61,-32.9666,-1241.28,-2067.97,-1194.51,+2093.66
2000-01-01 00:08:00 PST,+2389.5,-32.5645,-1239.96,-2069.43,-1194.66,+2093.28
2000-01-01 00:09:00 PST,+2391.63,-29.8246,-1238.25,-2069.82,-1195.36,+2093.74
2000-01-01 00:10:00 PST,+2394.32,-22.3083,-1236.88,-2066.47,-1198.28,+2096.44
2000-01-01 00:11:00 PST,+2395.96,-18.7896,-1235.97,-2067.47,-1202.43,+2097.12
2000-01-01 00:12:00 PST,+2402.47,-12.6695,-1230.66,-2069.73,-1201.05,+2098.19
2000-01-01 00:13:00 PST,+2397.02,-13.6155,-1237.31,-2056.16,-1196.04,+2100.89
2000-01-01 00:14:00 PST,+2396.81,-20.0971,-1243.4,-2058.54,-1197.69,+2105.14
2000-01-01 00:15:00 PST,+2398.23,-21.0011,-1241.09,-2061.27,-1194.95,+2103.94
2000-01-01 00:16:00 PST,+2398.47,-24.5285,-1239.08,-2066.54,-1192.69,+2101.51
2000-01-01 00:17:00 PST,+2396.86,-27.0364,-1238.83,-2072.03,-1198.14,+2099.62
2000-01-01 00:18:00 PST,+2401.1,-22.7184,-1226.88,-2080.8,-1195.69,+2092.02
2000-01-01 00:19:00 PST,+2403.16,-21.3728,-1224.95,-2082.71,-1195.97,+2091.99
2000-01-01 00:20:00 PST,+2401.79,-22.1463,-1226.15,-2081.49,-1195.57,+2092.02
2000-01-01 00:21:00 PST,+2400.3,-21.4625,-1228.02,-2079.19,-1197.45,+2092.84
2000-01-01 00:22:00 PST,+2400.79,-19.655,-1228.28,-2077.22,-1198.71,+2093.89
2000-01-01 00:23:00 PST,+2400.9,-18.6502,-1228.56,-2076.01,-1198.74,+2094.47
2000-01-01 00:24:00 PST,+2397.67,-19.0795,-1232.42,-2070.7,-1198.87,+2095.6
2000-01-01 00:25:00 PST,+2395.01,-22.1659,-1243.21,-2061.63,-1200.41,+2103.74
2000-01-01 00:26:00 PST,+2394.54,-26.209,-1242.36,-2064.1,-1196.29,+2101.71
2000-01-01 00:27:00 PST,+2394.55,-26.173,-1242.29,-2063.28,-1194.93,+2101.83
2000-01-01 00:28:00 PST,+2396.12,-27.3837,-1240.17,-2066.41,-1192.76,+2100.63
2000-01-01 00:29:00 PST,+2399.31,-26.8211,-1236.78,-2070.65,-1191.84,+2099.74
2000-01-01 00:30:00 PST,+2398.68,-30.985,-1235.76,-2075.14,-1189.59,+2097.29
2000-01-01 00:31:00 PST,+2399.87,-28.8249,-1235.71,-2073.28,-1187.09,+2098.16
2000-01-01 00:32:00 PST,+2400.34,-25.0719,-1237,-2068.82,-1188.42,+2100.42
2000-01-01 00:33:00 PST,+2400.6,-24.7847,-1236.24,-2071.76,-1191.19,+2099.85
2000-01-01 00:34:00 PST,+2394.89,-31.9006,-1239.05,-2075.01,-1194.44,+2097.11
2000-01-01 00:35:00 PST,+2392.13,-31.1023,-1243.05,-2068.95,-1193.69,+2098.73
2000-01-01 00:36:00 PST,+2389.67,-36.3178,-1243.06,-2074.45,-1196.27,+2096.04
2000-01-01 00:37:00 PST,+2387.92,-31.4278,-1247.45,-2060.96,-1196.7,+2100.74
2000-01-01 00:38:00 PST,+2390.07,-30.9493,-1245.4,-2063.43,-1195.16,+2100.2
2000-01-01 00:39:00 PST,+2392.71,-28.6512,-1243.96,-2061.37,-1191.45,+2101.15
2000-01-01 00:40:00 PST,+2394.66,-27.4608,-1242.36,-2062.39,-1190.64,+2101.23
2000-01-01 00:41:00 PST,+2397.41,-25.3441,-1240.06,-2064.69,-1191.16,+2101.37
2000-01-01 00:42:00 PST,+2398.87,-26.2407,-1237.44,-2070.61,-1192.97,+2099.8
2000-01-01 00:43:00 PST,+2400.89,-25.1376,-1235.48,-2072.92,-1192.53,+2099.55
2000-01-01 00:44:00 PST,+2404.4,-21.1672,-1232.72,-2076.52,-1195.5,+2100.02
2000-01-01 00:45:00 PST,+2402.05,-21.8454,-1234.95,-2073.96,-1197.21,+2100.5
2000-01-01 00:46:00 PST,+2396.11,-30.0193,-1238.83,-2072.49,-1192.18,+2098.12
2000-01-01 00:47:00 PST,+2392.61,-29.3277,-1243.66,-2062.25,-1188.58,+2100.48
2000-01-01 00:48:00 PST,+2384.69,-38.6896,-1248.03,-2064.4,-1190.17,+2097.23
2000-01-01 00:49:00 PST,+2382.2,-43.0113,-1249.35,-2061.62,-1184.71,+2096.62
2000-01-01 00:50:00 PST,+2392.81,-45.101,-1253.13,-2056.41,-1185.25,+2097.25
2000-01-01 00:51:00 PST,+2397.12,-37.5978,-1252.05,-2052.99,-1186.37,+2100.36
2000-01-01 00:52:00 PST,+2397.47,-36.3845,-1251.35,-2056.95,-1193.21,+2100.28
2000-01-01 00:53:00 PST,+2400.16,-36.9909,-1247.94,-2062.9,-1194.01,+2098.76
2000-01-01 00:54:00 PST,+2404.83,-32.1802,-1244.82,-2063.84,-1194.17,+2100.02
2000-01-01 00:55:00 PST,+2414.56,-24.2556,-1237.56,-2068.65,-1191.44,+2101.09
2000-01-01 00:56:00 PST,+2416.74,-24.3204,-1234.73,-2072.24,-1191.21,+2100.18
2000-01-01 00:57:00 PST,+2415.59,-25.5285,-1235.55,-2071.49,-1191.05,+2099.98
2000-01-01 00:58:00 PST,+2413.87,-26.4345,-1236.96,-2072.88,-1192.35,+2099.44
2000-01-01 00:59:00 PST,+2413.78,-26.1334,-1237.78,-2068.35,-1188.81,+2100.37
2000-01-01 01:00:00 PST,+2405.59,-31.7604,-1244.15,-2063.79,-1192.29,+2099.96
2000-01-01 01:01:00 PST,+2405.8,-31.8744,-1244.71,-2058.42,-1186.03,+2100.78
2000-01-01 01:02:00 PST,+2404.84,-30.7531,-1246.71,-2053.08,-1182.99,+2102.09
2000-01-01 01:03:00 PST,+2401.02,-33.4637,-1249.89,-2049.59,-1181.73,+2101.96
2000-01-01 01:04:00 PST,+2397.62,-35.4996,-1251.95,-2050.89,-1187.16,+2101.64
2000-01-01 01:05:00 PST,+2396.77,-34.8992,-1253.14,-2047.78,-1186.56,+2102.48
2000-01-01 01:06:00 PST,+2399.37,-36.9139,-1249.63,-2054.1,-1183.88,+2100.2
2000-01-01 01:07:00 PST,+2395.23,-41.1421,-1251.61,-2057.02,-1188.81,+2098.61
2000-01-01 01:08:00 PST,+2398.71,-41.7962,-1247.92,-2061.44,-1184.53,+2097.12
2000-01-01 01:09:00 PST,+2394.19,-47.526,-1249.64,-2066.81,-1188.81,+2094.42
2000-01-01 01:10:00 PST,+2393.24,-50.9079,-1249.12,-2069.59,-1187.68,+2092.81
2000-01-01 01:11:00 PST,+2392.44,-46.7882,-1251.25,-2067.08,-1195.65,+2094.96
2000-01-01 01:12:00 PST,+2399.67,-41.4737,-1246.5,-2065.88,-1188.87,+2096.52
2000-01-01 01:13:00 PST,+2403.56,-38.4557,-1244.06,-2065.49,-1186.61,+2097.36
2000-01-01 01:14:00 PST,+2404.42,-34.8485,-1244.95,-2060.55,-1185.91,+2099.53
