# file...... Voltage_652.csv
# date...... Wed Dec 01 07:20:04 2010
# user...... D3P313
# host...... (null)
# target.... node 46
# trigger... (none)
# interval.. 60
# limit..... 10000
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2376.15,-65.2393,-1253.24,-2070.71,-1175.94,+2096.79
2000-01-01 00:01:00 PST,+2361.07,-64.9906,-1245.53,-2057.58,-1168.48,+2083.61
2000-01-01 00:02:00 PST,+2344.65,-65.1675,-1239.07,-2043.35,-1161.71,+2070.59
2000-01-01 00:03:00 PST,+2319.26,-79.74,-1236.31,-2026.5,-1137.55,+2052.29
2000-01-01 00:04:00 PST,+2304.6,-80.1545,-1227.61,-2014.66,-1129.67,+2038.57
2000-01-01 00:05:00 PST,+2268.53,-99.6381,-1232.28,-2003.78,-1129.02,+2018.86
2000-01-01 00:06:00 PST,+2253.45,-95.4751,-1226.41,-1987.71,-1125.42,+2007.83
2000-01-01 00:07:00 PST,+2260.23,-83.4559,-1216.31,-1966.22,-1115.56,+1999.75
2000-01-01 00:08:00 PST,+2245.67,-83.5667,-1207.33,-1955.56,-1108.9,+1985.63
2000-01-01 00:09:00 PST,+2251.44,-76.5839,-1195.71,-1942.44,-1102.23,+1974.06
2000-01-01 00:10:00 PST,+2256.17,-66.0182,-1186.7,-1923.47,-1098.91,+1965.54
2000-01-01 00:11:00 PST,+2257.52,-58.3733,-1178.56,-1910.23,-1109.2,+1967.4
2000-01-01 00:12:00 PST,+2257.18,-44.6283,-1170.31,-1909.94,-1099.83,+1958.15
2000-01-01 00:13:00 PST,+2232.67,-38.4148,-1167.82,-1876.24,-1083.18,+1941.94
2000-01-01 00:14:00 PST,+2223.92,-45.5237,-1172.81,-1874.08,-1083.71,+1940.18
2000-01-01 00:15:00 PST,+2225.95,-49.7635,-1169.08,-1880.15,-1077.96,+1937.03
2000-01-01 00:16:00 PST,+2225.7,-52.7797,-1166.41,-1885.65,-1076.54,+1934.53
