# file...... Voltage_646.csv
# date...... Wed Dec 01 07:20:04 2010
# user...... D3P313
# host...... (null)
# target.... node 45
# trigger... (none)
# interval.. 60
# limit..... 10000
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2382.77,-30.1993,-1227.75,-2060.83,-1185.96,+2084.76
2000-01-01 00:01:00 PST,+2367.72,-30.0812,-1220.13,-2047.79,-1178.47,+2071.66
2000-01-01 00:02:00 PST,+2352,-30.1766,-1213.13,-2034.19,-1171.33,+2058.64
2000-01-01 00:03:00 PST,+2332.7,-37.3693,-1208.01,-2019.16,-1155.62,+2043.23
2000-01-01 00:04:00 PST,+2317.87,-37.5874,-1199.88,-2006.79,-1147.92,+2029.85
2000-01-01 00:05:00 PST,+2292.66,-46.9756,-1198.67,-1992.89,-1143.98,+2014.14
2000-01-01 00:06:00 PST,+2277.15,-45.0569,-1191.96,-1978.38,-1138.45,+2002.06
2000-01-01 00:07:00 PST,+2280,-39.2405,-1182.95,-1961.61,-1129.8,+1991.37
2000-01-01 00:08:00 PST,+2265.22,-39.2941,-1174.7,-1949.79,-1122.72,+1977.8
2000-01-01 00:09:00 PST,+2267.91,-35.8922,-1165.1,-1936.83,-1115.55,+1965.41
2000-01-01 00:10:00 PST,+2269.85,-30.3161,-1157,-1919.64,-1110.14,+1954.96
2000-01-01 00:11:00 PST,+2270.64,-26.5946,-1148.87,-1907.08,-1115.18,+1955.72
2000-01-01 00:12:00 PST,+2262,-20.1383,-1144.41,-1908.46,-1106.65,+1944.03
2000-01-01 00:13:00 PST,+2249.69,-16.1475,-1143.99,-1888.19,-1098.67,+1937
2000-01-01 00:14:00 PST,+2246.13,-19.6055,-1146.14,-1887.09,-1098.76,+1936.2
2000-01-01 00:15:00 PST,+2247.3,-21.755,-1144.1,-1890.18,-1095.52,+1934.66
2000-01-01 00:16:00 PST,+2247.59,-23.4515,-1142.55,-1894.06,-1094.56,+1933.03
2000-01-01 00:17:00 PST,+2246.53,-23.3543,-1143.43,-1894.39,-1097.57,+1933.15
2000-01-01 00:18:00 PST,+2252.84,-23.9377,-1135.17,-1910.78,-1099.87,+1929.09
2000-01-01 00:19:00 PST,+2252.71,-21.7019,-1127.66,-1913.42,-1098.06,+1922.95
2000-01-01 00:20:00 PST,+2250.88,-23.5641,-1128.78,-1913.87,-1099.15,+1922.33
2000-01-01 00:21:00 PST,+2250.35,-21.4062,-1130.62,-1908.95,-1098.27,+1924.08
2000-01-01 00:22:00 PST,+2250.75,-19.2907,-1131.01,-1906.52,-1099.39,+1925.34
2000-01-01 00:23:00 PST,+2249.97,-19.1423,-1131.85,-1905.94,-1101.16,+1925.59
2000-01-01 00:24:00 PST,+2247.41,-21.1839,-1133.85,-1905.13,-1101.89,+1925.2
2000-01-01 00:25:00 PST,+2241.43,-22.4955,-1140.67,-1892.19,-1099.63,+1927.9
2000-01-01 00:26:00 PST,+2242.8,-25.7464,-1146.12,-1891.63,-1098.62,+1933.08
2000-01-01 00:27:00 PST,+2242.29,-29.0458,-1145.2,-1895.11,-1096.98,+1931.16
2000-01-01 00:28:00 PST,+2242.93,-28.3222,-1144.84,-1894.26,-1095.96,+1931.55
2000-01-01 00:29:00 PST,+2246.96,-24.6744,-1142.26,-1892.83,-1093.45,+1932.83
2000-01-01 00:30:00 PST,+2245.73,-31.1148,-1140.67,-1901.76,-1092.19,+1928.7
2000-01-01 00:31:00 PST,+2248.27,-27.0569,-1140.28,-1896.87,-1087.57,+1930.7
2000-01-01 00:32:00 PST,+2247.16,-25.8802,-1141.87,-1895.91,-1090.87,+1931.48
2000-01-01 00:33:00 PST,+2248.28,-24.2273,-1141.11,-1896.94,-1092.22,+1931.84
2000-01-01 00:34:00 PST,+2245.21,-31.7389,-1141.09,-1903.7,-1091.96,+1927.86
2000-01-01 00:35:00 PST,+2240.91,-34.0373,-1144.65,-1902,-1095.2,+1927.76
2000-01-01 00:36:00 PST,+2238.4,-36.0452,-1146.43,-1901.77,-1097.19,+1927.33
2000-01-01 00:37:00 PST,+2238.42,-33.7019,-1147.54,-1896,-1096.66,+1929.37
2000-01-01 00:38:00 PST,+2239.61,-29.5878,-1148.15,-1891.03,-1096.52,+1931.77
2000-01-01 00:39:00 PST,+2242.07,-30.9331,-1145.15,-1895.29,-1093.25,+1930.17
2000-01-01 00:40:00 PST,+2241.77,-30.5383,-1145.61,-1894.49,-1093.76,+1930.5
2000-01-01 00:41:00 PST,+2244.44,-25.0582,-1145.13,-1890.4,-1093.74,+1933.09
2000-01-01 00:42:00 PST,+2246.61,-28.4597,-1140.81,-1901.69,-1094.64,+1929.5
2000-01-01 00:43:00 PST,+2246.83,-28.3411,-1140.35,-1901.69,-1095.32,+1929.58
2000-01-01 00:44:00 PST,+2249.14,-23.548,-1139.66,-1899.68,-1096.35,+1931.53
2000-01-01 00:45:00 PST,+2249.23,-21.7685,-1140.2,-1898.11,-1097.48,+1932.49
2000-01-01 00:46:00 PST,+2245.3,-31.064,-1140.88,-1904.02,-1093.73,+1928.07
2000-01-01 00:47:00 PST,+2242.6,-33.8035,-1143.52,-1898.29,-1087.24,+1928.1
2000-01-01 00:48:00 PST,+2237.02,-38.5869,-1147.75,-1894.59,-1085.51,+1927.38
2000-01-01 00:49:00 PST,+2231.83,-41.4365,-1152.01,-1889.26,-1086.41,+1928.19
2000-01-01 00:50:00 PST,+2230.52,-39.7056,-1154.18,-1884.37,-1086.88,+1929.83
2000-01-01 00:51:00 PST,+2231.49,-39.0731,-1153.54,-1885.35,-1087.37,+1929.82
2000-01-01 00:52:00 PST,+2231.89,-36.7444,-1153.82,-1884.1,-1090.4,+1931.05
2000-01-01 00:53:00 PST,+2233.69,-34.2924,-1152.66,-1884.81,-1093.16,+1931.85
2000-01-01 00:54:00 PST,+2237.01,-32.3775,-1149.35,-1891.1,-1096.5,+1931.18
2000-01-01 00:55:00 PST,+2240.42,-27.9797,-1147.16,-1892.36,-1099.46,+1932.4
2000-01-01 00:56:00 PST,+2243.98,-26.9165,-1143.94,-1895.77,-1096.22,+1931.73
2000-01-01 00:57:00 PST,+2246.71,-29.2709,-1140.05,-1902.04,-1093.18,+1929.38
2000-01-01 00:58:00 PST,+2244.56,-29.779,-1142.38,-1899.12,-1093.16,+1929.88
2000-01-01 00:59:00 PST,+2240.69,-34.997,-1144.53,-1898.27,-1091.89,+1928.42
2000-01-01 01:00:00 PST,+2239.28,-32.0842,-1147.48,-1890.64,-1092.24,+1931.07
2000-01-01 01:01:00 PST,+2240.35,-30.6598,-1147.36,-1888.69,-1088.72,+1931.68
2000-01-01 01:02:00 PST,+2235.03,-32.4088,-1152.31,-1883.04,-1090.05,+1932.53
2000-01-01 01:03:00 PST,+2233.94,-33.8089,-1153.26,-1880.79,-1086.73,+1932.4
2000-01-01 01:04:00 PST,+2237.85,-30.4764,-1150.94,-1879.95,-1082.22,+1933.37
2000-01-01 01:05:00 PST,+2233.4,-36.7125,-1153,-1881.46,-1081.95,+1931.08
2000-01-01 01:06:00 PST,+2231.58,-38.3928,-1153.86,-1882.02,-1084.21,+1930.6
2000-01-01 01:07:00 PST,+2229,-39.4077,-1155.51,-1883.21,-1089.46,+1930.49
2000-01-01 01:08:00 PST,+2226.5,-42.1006,-1156.71,-1885.57,-1092.39,+1929.33
2000-01-01 01:09:00 PST,+2223.85,-46.945,-1157.45,-1887.31,-1090.67,+1927.34
2000-01-01 01:10:00 PST,+2224.34,-50.3285,-1155.21,-1893.99,-1090.98,+1924.9
2000-01-01 01:11:00 PST,+2229.11,-44.9621,-1152.69,-1893.11,-1090.46,+1926.69
2000-01-01 01:12:00 PST,+2232.18,-40.6427,-1151.85,-1887.18,-1086.83,+1929.23
2000-01-01 01:13:00 PST,+2231.97,-40.3978,-1152.12,-1886.79,-1089.53,+1929.45
2000-01-01 01:14:00 PST,+2232.09,-41.1079,-1151.5,-1889.89,-1090.28,+1928.55
2000-01-01 01:15:00 PST,+2231.48,-38.1033,-1153.46,-1885.17,-1091.48,+1930.63
2000-01-01 01:16:00 PST,+2238.25,-30.4366,-1150.36,-1880.23,-1085.05,+1933.57
2000-01-01 01:17:00 PST,+2240.29,-29.8019,-1148.4,-1883.63,-1084.3,+1932.92
2000-01-01 01:18:00 PST,+2242.44,-25.4719,-1147.78,-1880.62,-1084.27,+1934.9
2000-01-01 01:19:00 PST,+2243.64,-23.8503,-1147.31,-1880.07,-1082.77,+1935.39
2000-01-01 01:20:00 PST,+2241.45,-29.0947,-1147.1,-1886.49,-1084.09,+1932.44
2000-01-01 01:21:00 PST,+2237.12,-33.3091,-1149.66,-1885.19,-1085.37,+1931.61
2000-01-01 01:22:00 PST,+2226.43,-43.3867,-1155.9,-1888.47,-1092.54,+1928.18
2000-01-01 01:23:00 PST,+2219.56,-50.3221,-1159.71,-1888.92,-1096.06,+1926.24
2000-01-01 01:24:00 PST,+2218.55,-48.2926,-1162.33,-1879.39,-1092.25,+1928.68
2000-01-01 01:25:00 PST,+2211.74,-54.0804,-1166.67,-1877.9,-1093.36,+1927.38
