# file...... Voltage_630.csv
# date...... Tue Nov 02 09:17:01 2010
# user...... D3P313
# host...... (null)
# target.... node 41
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-08-01 00:00:00 PDT,+2416.93,-0.16647,-1208.61,-2093.04,-1208.36,+2093.19
2000-08-01 00:01:00 PDT,+2401.91,-0.164115,-1201.1,-2080.04,-1200.85,+2080.19
2000-08-01 00:02:00 PDT,+2401.91,-0.163029,-1193.59,-2067.03,-1200.85,+2080.19
2000-08-01 00:03:00 PDT,+2401.91,-0.16278,-1193.59,-2067.03,-1200.85,+2080.19
2000-08-01 00:04:00 PDT,+2401.91,-0.1624,-1193.59,-2067.04,-1200.85,+2080.19
2000-08-01 00:05:00 PDT,+2401.81,-0.133842,-1193.48,-2066.92,-1200.81,+2080.03
2000-08-01 00:06:00 PDT,+2401.81,-0.133146,-1193.48,-2066.92,-1200.81,+2080.03
2000-08-01 00:07:00 PDT,+2401.81,-0.132743,-1193.48,-2066.92,-1200.81,+2080.03
2000-08-01 00:08:00 PDT,+2401.81,-0.13244,-1193.48,-2066.92,-1200.81,+2080.03
2000-08-01 00:09:00 PDT,+2401.81,-0.132167,-1193.48,-2066.92,-1200.81,+2080.03
2000-08-01 00:10:00 PDT,+2401.81,-0.131914,-1193.48,-2066.92,-1200.81,+2080.03
2000-08-01 00:11:00 PDT,+2401.81,-0.131734,-1193.48,-2066.92,-1200.81,+2080.03
2000-08-01 00:12:00 PDT,+2401.81,-0.131331,-1193.48,-2066.92,-1200.81,+2080.03
2000-08-01 00:13:00 PDT,+2401.81,-0.131036,-1193.47,-2066.93,-1200.81,+2080.03
2000-08-01 00:14:00 PDT,+2401.81,-0.130773,-1193.47,-2066.93,-1200.81,+2080.03
2000-08-01 00:15:00 PDT,+2401.81,-0.130328,-1193.47,-2066.93,-1200.81,+2080.03
2000-08-01 00:16:00 PDT,+2401.81,-0.130425,-1193.47,-2066.93,-1200.81,+2080.03
2000-08-01 00:17:00 PDT,+2401.81,-0.130435,-1193.47,-2066.93,-1200.81,+2080.03
2000-08-01 00:18:00 PDT,+2401.81,-0.12987,-1193.47,-2066.93,-1200.81,+2080.03
2000-08-01 00:19:00 PDT,+2401.81,-0.129164,-1193.47,-2066.93,-1200.81,+2080.03
2000-08-01 00:20:00 PDT,+2401.81,-0.128728,-1193.47,-2066.93,-1200.81,+2080.03
2000-08-01 00:21:00 PDT,+2401.81,-0.12877,-1193.47,-2066.93,-1200.81,+2080.03
2000-08-01 00:22:00 PDT,+2401.81,-0.129046,-1193.47,-2066.93,-1200.81,+2080.03
2000-08-01 00:23:00 PDT,+2401.81,-0.130362,-1193.47,-2066.93,-1200.81,+2080.03
2000-08-01 00:24:00 PDT,+2401.81,-0.134233,-1193.47,-2066.92,-1200.81,+2080.03
2000-08-01 00:25:00 PDT,+2401.81,-0.133677,-1193.47,-2066.92,-1200.81,+2080.03
2000-08-01 00:26:00 PDT,+2401.81,-0.132519,-1193.47,-2066.92,-1200.81,+2080.03
2000-08-01 00:27:00 PDT,+2401.81,-0.131412,-1193.47,-2066.93,-1200.81,+2080.03
2000-08-01 00:28:00 PDT,+2401.81,-0.127868,-1193.47,-2066.93,-1200.81,+2080.03
2000-08-01 00:29:00 PDT,+2401.81,-0.125886,-1193.47,-2066.93,-1200.81,+2080.03
2000-08-01 00:30:00 PDT,+2401.81,-0.12521,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:31:00 PDT,+2401.81,-0.125018,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:32:00 PDT,+2401.81,-0.124284,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:33:00 PDT,+2401.81,-0.123995,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:34:00 PDT,+2401.81,-0.122696,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:35:00 PDT,+2401.81,-0.122072,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:36:00 PDT,+2401.81,-0.122284,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:37:00 PDT,+2401.81,-0.12188,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:38:00 PDT,+2401.81,-0.12108,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:39:00 PDT,+2401.81,-0.121318,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:40:00 PDT,+2401.81,-0.121268,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:41:00 PDT,+2401.81,-0.120547,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:42:00 PDT,+2401.81,-0.1207,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:43:00 PDT,+2401.81,-0.121023,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:44:00 PDT,+2401.81,-0.120251,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:45:00 PDT,+2401.81,-0.120136,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:46:00 PDT,+2401.81,-0.120409,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:47:00 PDT,+2401.81,-0.121051,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:48:00 PDT,+2401.81,-0.120131,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:49:00 PDT,+2401.81,-0.12189,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:50:00 PDT,+2401.81,-0.122372,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:51:00 PDT,+2401.81,-0.121356,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:52:00 PDT,+2401.81,-0.12222,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:53:00 PDT,+2401.81,-0.121297,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:54:00 PDT,+2401.81,-0.12143,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:55:00 PDT,+2401.81,-0.120812,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:56:00 PDT,+2401.81,-0.119253,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:57:00 PDT,+2401.81,-0.12021,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:58:00 PDT,+2401.81,-0.119593,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 00:59:00 PDT,+2401.81,-0.117787,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 01:00:00 PDT,+2401.81,-0.118482,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 01:01:00 PDT,+2401.81,-0.117682,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 01:02:00 PDT,+2401.81,-0.115793,-1193.47,-2066.93,-1200.82,+2080.03
2000-08-01 01:03:00 PDT,+2401.81,-0.116029,-1193.46,-2066.93,-1200.82,+2080.03
2000-08-01 01:04:00 PDT,+2401.81,-0.115777,-1193.46,-2066.93,-1200.82,+2080.03
2000-08-01 01:05:00 PDT,+2401.76,-0.372098,-1193.69,-2066.74,-1200.63,+2080.1
2000-08-01 01:06:00 PDT,+2416.78,-0.343304,-1193.66,-2066.77,-1200.67,+2080.08
2000-08-01 01:07:00 PDT,+2416.79,-0.294823,-1193.63,-2066.79,-1200.69,+2080.07
2000-08-01 01:08:00 PDT,+2416.8,-0.256712,-1193.6,-2066.82,-1200.71,+2080.07
2000-08-01 01:09:00 PDT,+2416.8,-0.237932,-1193.56,-2066.85,-1200.74,+2080.06
2000-08-01 01:10:00 PDT,+2416.81,-0.20918,-1193.55,-2066.93,-1200.78,+2080.1
2000-08-01 01:11:00 PDT,+2416.81,-0.175715,-1193.54,-2066.94,-1200.81,+2080.09
2000-08-01 01:12:00 PDT,+2416.81,-0.164976,-1193.53,-2066.95,-1200.82,+2080.08
