# file...... Voltage_675.csv
# date...... Wed Dec 01 07:20:04 2010
# user...... D3P313
# host...... (null)
# target.... node 48
# trigger... (none)
# interval.. 60
# limit..... 10000
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2384.77,-82.2281,-1272.13,-2054.75,-1161.86,+2117.42
2000-01-01 00:01:00 PST,+2369.61,-81.8732,-1264.3,-2041.65,-1154.46,+2104.12
2000-01-01 00:02:00 PST,+2353.14,-81.914,-1257.7,-2027.41,-1147.74,+2091.01
2000-01-01 00:03:00 PST,+2326.53,-97.6841,-1254.27,-2008.47,-1120.3,+2070.13
2000-01-01 00:04:00 PST,+2311.64,-98.2621,-1245.57,-1997.48,-1112.62,+2056.01
2000-01-01 00:05:00 PST,+2274.14,-117.816,-1250.04,-1984.48,-1110.81,+2035.95
2000-01-01 00:06:00 PST,+2258.18,-113.215,-1244.04,-1967.21,-1108.05,+2025.96
2000-01-01 00:07:00 PST,+2265.04,-100.759,-1232.39,-1944.01,-1097.81,+2018.26
2000-01-01 00:08:00 PST,+2250.63,-100.697,-1223.64,-1934.81,-1092.03,+2003.92
2000-01-01 00:09:00 PST,+2257.38,-94.2116,-1211.73,-1924.37,-1085.17,+1991.08
2000-01-01 00:10:00 PST,+2263.99,-82.8878,-1201.26,-1904.37,-1081.92,+1983.22
2000-01-01 00:11:00 PST,+2267.87,-73.3027,-1192.66,-1891.45,-1094.26,+1987.21
2000-01-01 00:12:00 PST,+2267.57,-59.1329,-1184.24,-1892.46,-1085.92,+1977.95
2000-01-01 00:13:00 PST,+2234.46,-42.6688,-1168.65,-1850.49,-1068.15,+1949.25
2000-01-01 00:14:00 PST,+2225.34,-50.5899,-1173.46,-1847.45,-1066.72,+1946.12
2000-01-01 00:15:00 PST,+2224.27,-56.4412,-1171.81,-1857.42,-1062.89,+1942.17
2000-01-01 00:16:00 PST,+2224.84,-59.7456,-1169.08,-1864.72,-1060.57,+1938.37
2000-01-01 00:17:00 PST,+2223.51,-59.4675,-1170.84,-1866,-1066.53,+1938.41
2000-01-01 00:18:00 PST,+2237.73,-58.2196,-1158.69,-1894.73,-1075.71,+1933.6
2000-01-01 00:19:00 PST,+2234.49,-47.9563,-1140.61,-1900.94,-1076.4,+1916.83
2000-01-01 00:20:00 PST,+2230.62,-51.9821,-1142.43,-1901.38,-1076.98,+1915.13
2000-01-01 00:21:00 PST,+2230.32,-46.805,-1145.03,-1888.48,-1074.45,+1919.48
2000-01-01 00:22:00 PST,+2232.48,-42.7202,-1144.96,-1885.99,-1076.11,+1921.22
2000-01-01 00:23:00 PST,+2231.2,-42.2877,-1146.26,-1885.35,-1079.92,+1922.1
2000-01-01 00:24:00 PST,+2224.19,-46.2425,-1150.39,-1883.27,-1083.09,+1922.96
2000-01-01 00:25:00 PST,+2211.13,-50.6912,-1160.3,-1860.34,-1075.02,+1925.92
2000-01-01 00:26:00 PST,+2216.54,-63.4321,-1175.17,-1859.15,-1068.43,+1939.72
2000-01-01 00:27:00 PST,+2214.06,-70.6383,-1173.76,-1866.32,-1064.83,+1935.23
2000-01-01 00:28:00 PST,+2214.79,-69.0501,-1173.57,-1864.89,-1064.63,+1936.62
2000-01-01 00:29:00 PST,+2225.1,-62.3111,-1167.28,-1866.48,-1058.83,+1937.62
2000-01-01 00:30:00 PST,+2217.36,-75.0806,-1167.19,-1878.07,-1057.74,+1931.01
2000-01-01 00:31:00 PST,+2223.97,-66.9875,-1164.65,-1863.85,-1043.77,+1932.61
2000-01-01 00:32:00 PST,+2226.83,-63.1232,-1166.27,-1861.15,-1049.05,+1934.17
2000-01-01 00:33:00 PST,+2228.12,-58.2658,-1165.79,-1858.49,-1053.52,+1937.74
2000-01-01 00:34:00 PST,+2216.78,-74.6344,-1168.89,-1873.41,-1055.32,+1929.85
2000-01-01 00:35:00 PST,+2206.71,-78.7895,-1176.07,-1867.73,-1061.16,+1930.88
2000-01-01 00:36:00 PST,+2201.43,-83.2066,-1179.57,-1868.62,-1065,+1929.49
2000-01-01 00:37:00 PST,+2201.91,-79.275,-1180.51,-1861.8,-1064.34,+1933.09
2000-01-01 00:38:00 PST,+2205.29,-70.5009,-1181.05,-1851.47,-1064.41,+1938.73
2000-01-01 00:39:00 PST,+2210.67,-74.6467,-1175.63,-1865.14,-1057.98,+1933.42
2000-01-01 00:40:00 PST,+2211.48,-73.0922,-1175.63,-1861.94,-1058.43,+1934.63
2000-01-01 00:41:00 PST,+2220.39,-61.134,-1173.05,-1852.73,-1057.18,+1939.86
2000-01-01 00:42:00 PST,+2223.27,-66.7556,-1167.24,-1872.76,-1063.05,+1935.33
2000-01-01 00:43:00 PST,+2223.3,-67.3659,-1166.64,-1876.84,-1065.37,+1934.83
2000-01-01 00:44:00 PST,+2229.55,-57.2449,-1164.97,-1871.58,-1066.74,+1938.67
2000-01-01 00:45:00 PST,+2227.76,-53.9302,-1167.04,-1867.89,-1070.03,+1941.23
2000-01-01 00:46:00 PST,+2215.96,-73.186,-1169.87,-1876.31,-1062.04,+1932.07
2000-01-01 00:47:00 PST,+2210.57,-79.2867,-1172.63,-1861.19,-1043.09,+1928.74
2000-01-01 00:48:00 PST,+2195.67,-89.8494,-1180.47,-1851.65,-1038.36,+1926.82
2000-01-01 00:49:00 PST,+2184.42,-96.5026,-1187.18,-1843.48,-1039.69,+1926.87
2000-01-01 00:50:00 PST,+2180.26,-93.6774,-1190.9,-1832.04,-1038.59,+1929.55
2000-01-01 00:51:00 PST,+2187.01,-91.2537,-1188.13,-1834.59,-1038.55,+1929.37
2000-01-01 00:52:00 PST,+2187.54,-86.611,-1188.59,-1833.65,-1046.25,+1933.03
2000-01-01 00:53:00 PST,+2194.58,-81.1141,-1185.91,-1839.1,-1053.05,+1934.99
