# file...... IEEE_13_house_solar_all_Distribution_Trans_Losses_4.csv
# date...... Mon Apr 09 14:57:50 2012
# user...... sing463
# host...... (null)
# group..... class=transformer AND groupid=Distribution_Trans
# trigger... (none)
# interval.. 60
# limit..... 38880
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2010-12-25 00:00:00 PST,+139.719,+249.724,+144.503,+278.863,+98.3581,+163.179
2010-12-25 00:01:00 PST,+139.694,+249.566,+144.437,+278.465,+98.3456,+163.11
2010-12-25 00:02:00 PST,+139.708,+249.715,+144.417,+278.318,+98.3185,+162.956
2010-12-25 00:03:00 PST,+139.657,+249.403,+144.355,+277.945,+98.2744,+162.695
2010-12-25 00:04:00 PST,+139.137,+245.464,+145.302,+284.85,+98.2388,+162.381
2010-12-25 00:05:00 PST,+148.423,+311.671,+161.6,+402.103,+110.891,+250.581
2010-12-25 00:06:00 PST,+144.509,+283.198,+157.244,+374.041,+110.887,+250.483
2010-12-25 00:07:00 PST,+142.841,+270.502,+153.452,+347.832,+109.948,+244.684
2010-12-25 00:08:00 PST,+137.582,+229.999,+141.359,+263.503,+105.618,+216.344
2010-12-25 00:09:00 PST,+137.355,+229.398,+135.6,+217.811,+101.399,+188.305
2010-12-25 00:10:00 PST,+137.022,+225.665,+135.393,+216.88,+104.148,+208.595
2010-12-25 00:11:00 PST,+136.738,+225.284,+135.421,+216.583,+101.739,+191.149
2010-12-25 00:12:00 PST,+134.178,+208.373,+134.419,+210.918,+97.255,+158.466
2010-12-25 00:13:00 PST,+131.175,+185.76,+131.837,+194.557,+94.5194,+137.958
2010-12-25 00:14:00 PST,+131.147,+185.374,+131.231,+190.035,+94.6822,+139.303
2010-12-25 00:15:00 PST,+133.095,+199.21,+133.044,+202.369,+97.2139,+158.226
2010-12-25 00:16:00 PST,+134.816,+213.786,+137.121,+231.546,+97.6633,+160.573
2010-12-25 00:17:00 PST,+136.222,+223.254,+141.105,+263.346,+102.057,+191.066
2010-12-25 00:18:00 PST,+135.434,+216.776,+139.946,+255.144,+101.665,+188.866
2010-12-25 00:19:00 PST,+134.338,+208.475,+135.123,+218.716,+99.1086,+172.233
2010-12-25 00:20:00 PST,+133.187,+199.253,+131.206,+189.629,+96.95,+157.691
2010-12-25 00:21:00 PST,+131.722,+190.218,+129.887,+179.038,+93.2677,+130.519
2010-12-25 00:22:00 PST,+131.642,+189.939,+130.32,+182.484,+93.3148,+130.545
2010-12-25 00:23:00 PST,+131.181,+186.5,+132.293,+198.763,+94.3449,+137.174
2010-12-25 00:24:00 PST,+130.98,+184.347,+132.111,+198.137,+95.2036,+143.489
2010-12-25 00:25:00 PST,+132.38,+193.584,+131.58,+193.334,+97.2472,+159.102
2010-12-25 00:26:00 PST,+133.23,+200.332,+129.762,+177.602,+96.696,+156.226
2010-12-25 00:27:00 PST,+134.356,+208.074,+130.976,+186.767,+99.1541,+174.272
2010-12-25 00:28:00 PST,+133.366,+201.253,+131.409,+191.331,+98.6046,+169.571
2010-12-25 00:29:00 PST,+133.324,+198.532,+131.338,+191.628,+101.496,+190.747
2010-12-25 00:30:00 PST,+136.418,+225.435,+131.921,+192.3,+98.5314,+169.598
2010-12-25 00:31:00 PST,+139.082,+247.084,+135.921,+221.379,+99.0501,+172.038
2010-12-25 00:32:00 PST,+144.036,+284.252,+142.464,+268.328,+102.29,+193.5
2010-12-25 00:33:00 PST,+141.199,+264.185,+145.576,+293.826,+101.413,+185.798
2010-12-25 00:34:00 PST,+135.485,+220.85,+142.691,+276.54,+102.459,+191.914
2010-12-25 00:35:00 PST,+132.966,+200.244,+136.77,+234.553,+98.2228,+163.644
2010-12-25 00:36:00 PST,+132.178,+192.036,+133.639,+210.51,+98.4792,+167.815
2010-12-25 00:37:00 PST,+132.566,+193.14,+133.756,+210.613,+100.922,+186.436
2010-12-25 00:38:00 PST,+132.139,+192.07,+134.254,+214.334,+98.3685,+167.547
2010-12-25 00:39:00 PST,+131.154,+184.291,+132.289,+202.022,+98.0141,+164.397
2010-12-25 00:40:00 PST,+131.037,+184.273,+129.755,+181.316,+95.841,+149.432
2010-12-25 00:41:00 PST,+130.463,+180.2,+129.19,+176.794,+94.5918,+140.706
2010-12-25 00:42:00 PST,+130.983,+186.549,+130.173,+182.822,+93.5613,+132.853
2010-12-25 00:43:00 PST,+131.38,+189.584,+130.795,+187.111,+93.555,+133.107
2010-12-25 00:44:00 PST,+132.95,+200.294,+130.973,+187.42,+95.6069,+148.851
2010-12-25 00:45:00 PST,+136.577,+228.546,+133.905,+207.427,+97.1791,+160.185
2010-12-25 00:46:00 PST,+140.39,+257.222,+136.863,+228.601,+99.1104,+173.466
2010-12-25 00:47:00 PST,+143.169,+278.694,+143.723,+278.526,+102.014,+191.833
2010-12-25 00:48:00 PST,+137.472,+235.27,+145.141,+294.056,+102.932,+197.06
2010-12-25 00:49:00 PST,+133.478,+206.775,+150.204,+332.454,+102.07,+188.71
2010-12-25 00:50:00 PST,+131.928,+194.554,+142.184,+275.733,+98.4494,+164.613
2010-12-25 00:51:00 PST,+131.016,+186.74,+137.056,+237.153,+97.1288,+156.532
2010-12-25 00:52:00 PST,+130.93,+183.646,+130.124,+185.073,+96.4476,+154.354
2010-12-25 00:53:00 PST,+129.922,+175.072,+129.34,+180.163,+96.0604,+152.168
2010-12-25 00:54:00 PST,+129.591,+174.669,+129.385,+179.977,+93.9326,+136.189
2010-12-25 00:55:00 PST,+129.868,+178.247,+129.867,+182.51,+93.0981,+129.915
2010-12-25 00:56:00 PST,+131.141,+188.973,+130.029,+182.039,+93.2251,+131.206
2010-12-25 00:57:00 PST,+131.729,+192.6,+130.455,+185.148,+94.1631,+138.567
2010-12-25 00:58:00 PST,+135.933,+226.609,+132.534,+198.451,+94.7755,+142.819
2010-12-25 00:59:00 PST,+136.128,+227.319,+138.071,+240.835,+97.733,+162.503
2010-12-25 01:00:00 PST,+138.513,+247.564,+149.732,+325.567,+100.268,+177.489
2010-12-25 01:01:00 PST,+135.172,+219.864,+157.292,+384.005,+105.639,+213.988
2010-12-25 01:02:00 PST,+136.468,+231.261,+156.771,+378.873,+105.182,+209.751
2010-12-25 01:03:00 PST,+139.364,+250.235,+147.991,+313.575,+103.252,+199.907
2010-12-25 01:04:00 PST,+139.697,+253.434,+142.983,+275.796,+100.168,+179.153
2010-12-25 01:05:00 PST,+140.795,+259.746,+138.477,+242.09,+99.4984,+176.636
