# file...... IEEE_13_house_solar_all_Distribution_UGLine_Losses_3.csv
# date...... Mon Apr 09 14:42:20 2012
# user...... sing463
# host...... (null)
# group..... class=underground_line AND groupid=Distribution_Line
# trigger... (none)
# interval.. 60
# limit..... 38880
# property.. timestamp,sum(power_losses_A.real),sum(power_losses_A.imag),sum(power_losses_B.real),sum(power_losses_B.imag),sum(power_losses_C.real),sum(power_losses_C.imag)
2010-06-05 00:00:00 PDT,+933.216,+857.981,+1575.04,+877.048,+1080.84,+1207.78
2010-06-05 00:01:00 PDT,+932.547,+858.126,+1573.92,+876.116,+1081.21,+1207.35
2010-06-05 00:02:00 PDT,+932.434,+858.119,+1573.93,+876.106,+1081.24,+1207.37
2010-06-05 00:03:00 PDT,+932.182,+858.095,+1572.37,+875.473,+1081.16,+1206.93
2010-06-05 00:04:00 PDT,+946.935,+858.943,+1445.73,+828.675,+1069.81,+1167.97
2010-06-05 00:05:00 PDT,+948.049,+859.501,+1444.39,+828.855,+1068.51,+1166.38
2010-06-05 00:06:00 PDT,+958.21,+859.67,+1381.05,+816.016,+1054.91,+1146.48
2010-06-05 00:07:00 PDT,+1000,+853.867,+1282.62,+801.602,+1026.23,+1113.86
2010-06-05 00:08:00 PDT,+1021.98,+852.242,+1237.46,+796.806,+1012.09,+1097.09
2010-06-05 00:09:00 PDT,+1013.24,+851.051,+1237.19,+795.464,+1013.93,+1098.02
2010-06-05 00:10:00 PDT,+989.031,+857.927,+1167.31,+753.012,+1032.63,+1068.71
2010-06-05 00:11:00 PDT,+973.597,+844.777,+1189.97,+752.559,+1017.76,+1073.79
2010-06-05 00:12:00 PDT,+956.304,+853.264,+1176.71,+733.891,+1033.79,+1066.95
2010-06-05 00:13:00 PDT,+996.438,+844.894,+1101.27,+734.352,+1004.72,+1034.56
2010-06-05 00:14:00 PDT,+1016.1,+840.861,+1068.46,+736.638,+990.669,+1018.79
2010-06-05 00:15:00 PDT,+1015.59,+840.423,+1066.83,+735.903,+989.974,+1017.84
2010-06-05 00:16:00 PDT,+998.737,+827.159,+1089.92,+733.866,+975.951,+1025.33
2010-06-05 00:17:00 PDT,+997.645,+826.554,+1090.57,+733.478,+975.446,+1025.56
2010-06-05 00:18:00 PDT,+1021.12,+818.782,+1102.61,+752.618,+956.337,+1031.9
2010-06-05 00:19:00 PDT,+1020.86,+818.463,+1102.38,+752.462,+956.035,+1031.8
2010-06-05 00:20:00 PDT,+1021.59,+818.133,+1102.02,+753.221,+954.632,+1030.71
2010-06-05 00:21:00 PDT,+1022.24,+818.097,+1099.54,+752.801,+954.225,+1029.52
2010-06-05 00:22:00 PDT,+1021.88,+818.254,+1098.48,+752.229,+954.541,+1029
2010-06-05 00:23:00 PDT,+1023.3,+819.094,+1095.31,+751.375,+954.525,+1027.84
2010-06-05 00:24:00 PDT,+1002.27,+827.786,+1078.55,+731.518,+973.257,+1019.54
2010-06-05 00:25:00 PDT,+1002.04,+827.625,+1076.95,+730.814,+973.014,+1018.7
2010-06-05 00:26:00 PDT,+1001.67,+827.804,+1076.66,+730.495,+973.326,+1018.58
2010-06-05 00:27:00 PDT,+999.835,+827.036,+1077.47,+729.351,+973.383,+1019.61
