# file...... Voltage_680.csv
# date...... Tue Nov 02 09:17:01 2010
# user...... D3P313
# host...... (null)
# target.... node 44
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-08-01 00:00:00 PDT,+2428.16,-37.3744,-1249.56,-2103.17,-1198.7,+2126.31
2000-08-01 00:01:00 PDT,+2412.98,-37.2907,-1241.91,-2090.08,-1191.21,+2113.08
2000-08-01 00:02:00 PDT,+2413.19,-36.8747,-1234.11,-2076.72,-1191.16,+2113.26
2000-08-01 00:03:00 PDT,+2413.22,-36.8423,-1234.06,-2076.77,-1191.21,+2113.25
2000-08-01 00:04:00 PDT,+2414.02,-36.7675,-1233.24,-2076.89,-1189.55,+2113.44
2000-08-01 00:05:00 PDT,+2403.57,-28.8847,-1205.95,-2059.33,-1182.35,+2077.91
2000-08-01 00:06:00 PDT,+2403.64,-28.714,-1205.88,-2059.3,-1182.38,+2077.95
2000-08-01 00:07:00 PDT,+2403.75,-28.6714,-1205.73,-2059.41,-1182.34,+2077.93
2000-08-01 00:08:00 PDT,+2403.8,-28.6549,-1205.63,-2059.51,-1182.38,+2077.89
2000-08-01 00:09:00 PDT,+2403.85,-28.6343,-1205.54,-2059.6,-1182.4,+2077.86
2000-08-01 00:10:00 PDT,+2403.85,-28.5957,-1205.51,-2059.63,-1182.49,+2077.85
2000-08-01 00:11:00 PDT,+2403.92,-28.6216,-1205.38,-2059.77,-1182.49,+2077.79
2000-08-01 00:12:00 PDT,+2403.97,-28.5483,-1205.32,-2059.81,-1182.53,+2077.79
2000-08-01 00:13:00 PDT,+2404.03,-28.553,-1205.18,-2059.95,-1182.57,+2077.73
2000-08-01 00:14:00 PDT,+2404.08,-28.603,-1205.02,-2060.17,-1182.67,+2077.63
2000-08-01 00:15:00 PDT,+2404.07,-28.4784,-1205.06,-2060.12,-1182.81,+2077.65
2000-08-01 00:16:00 PDT,+2403.96,-28.4647,-1205.15,-2060.04,-1182.96,+2077.66
2000-08-01 00:17:00 PDT,+2403.92,-28.5202,-1205.11,-2060.16,-1183.06,+2077.59
2000-08-01 00:18:00 PDT,+2404.04,-28.3859,-1205.01,-2060.14,-1183,+2077.63
2000-08-01 00:19:00 PDT,+2404.17,-28.2123,-1204.93,-2060.1,-1182.95,+2077.69
2000-08-01 00:20:00 PDT,+2404.21,-28.1935,-1204.85,-2060.24,-1183.03,+2077.64
2000-08-01 00:21:00 PDT,+2404.12,-28.255,-1204.85,-2060.34,-1183.17,+2077.56
2000-08-01 00:22:00 PDT,+2404.19,-28.3165,-1204.74,-2060.32,-1182.85,+2077.5
2000-08-01 00:23:00 PDT,+2404,-28.6984,-1204.76,-2060.49,-1182.7,+2077.29
2000-08-01 00:24:00 PDT,+2402.99,-29.4735,-1205.48,-2060.36,-1183.18,+2077.11
2000-08-01 00:25:00 PDT,+2403.08,-29.1548,-1205.51,-2059.93,-1183.05,+2077.29
2000-08-01 00:26:00 PDT,+2403.28,-28.9745,-1205.33,-2060.09,-1183.19,+2077.28
