# file...... Voltage_680.csv
# date...... Wed Oct 20 13:52:03 2010
# user...... D3P313
# host...... (null)
# target.... node 41
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2356.81,-50.0041,-1233.94,-2048.37,-1170.16,+2066.29
2000-01-01 00:01:00 PST,+2341.87,-49.8503,-1226.35,-2035.39,-1162.73,+2053.3
2000-01-01 00:02:00 PST,+2325.63,-50.1488,-1219.99,-2021.34,-1155.97,+2040.46
2000-01-01 00:03:00 PST,+2302.57,-64.4686,-1217.27,-2004.53,-1132.14,+2023.18
2000-01-01 00:04:00 PST,+2287.61,-64.3304,-1209.68,-1991.49,-1124.62,+2010.2
2000-01-01 00:05:00 PST,+2253.9,-84.4898,-1212.95,-1982.02,-1123.07,+1990.34
2000-01-01 00:06:00 PST,+2237.4,-82.2828,-1207.49,-1966.96,-1119.82,+1978.67
2000-01-01 00:07:00 PST,+2226.65,-72.041,-1198.37,-1946.42,-1110.95,+1970.11
2000-01-01 00:08:00 PST,+2229.16,-69.5154,-1188.34,-1934.47,-1102.18,+1957.5
2000-01-01 00:09:00 PST,+2232.9,-64.095,-1177.97,-1922.06,-1097.38,+1945.28
2000-01-01 00:10:00 PST,+2236.78,-51.3608,-1170.29,-1899.95,-1093.04,+1938.35
2000-01-01 00:11:00 PST,+2225.09,-44.7442,-1159.87,-1888.37,-1098.33,+1939.39
2000-01-01 00:12:00 PST,+2220.29,-31.3342,-1153.7,-1888.35,-1094.15,+1929.98
2000-01-01 00:13:00 PST,+2211.85,-33.8749,-1163.63,-1867.97,-1082.36,+1933.14
2000-01-01 00:14:00 PST,+2213.52,-44.3088,-1172.92,-1874.13,-1083.91,+1940.76
2000-01-01 00:15:00 PST,+2215.37,-48.7358,-1169.38,-1880.59,-1078.49,+1937.61
2000-01-01 00:16:00 PST,+2215.26,-54.0931,-1166.54,-1886.99,-1075.92,+1934.3
2000-01-01 00:17:00 PST,+2212.47,-52.869,-1168.91,-1886.84,-1083.31,+1934.87
2000-01-01 00:18:00 PST,+2224.55,-50.4734,-1147.24,-1896.02,-1090.53,+1930.74
2000-01-01 00:19:00 PST,+2222.19,-45.8843,-1135.04,-1898.15,-1089.26,+1919.14
2000-01-01 00:20:00 PST,+2221.13,-48.5843,-1135.33,-1898.64,-1086.83,+1918.1
2000-01-01 00:21:00 PST,+2219.66,-43.4129,-1139.87,-1886.96,-1085.36,+1922.31
2000-01-01 00:22:00 PST,+2221.08,-40.4269,-1139.36,-1886.15,-1087.04,+1923.46
2000-01-01 00:23:00 PST,+2219.55,-40.1385,-1140.98,-1885.73,-1090.49,+1923.78
2000-01-01 00:24:00 PST,+2216.56,-43.1851,-1143.05,-1884.99,-1089.36,+1922.98
2000-01-01 00:25:00 PST,+2204.85,-50.4757,-1154.16,-1871.55,-1084.22,+1923.95
2000-01-01 00:26:00 PST,+2208.9,-56.9454,-1163.48,-1872.44,-1081.47,+1933.74
2000-01-01 00:27:00 PST,+2205.69,-63.0894,-1164.05,-1876.47,-1080.54,+1930.86
2000-01-01 00:28:00 PST,+2206.57,-61.596,-1163.7,-1874.71,-1079.48,+1931.69
2000-01-01 00:29:00 PST,+2213.84,-56.5643,-1158.29,-1876,-1074.52,+1932.6
2000-01-01 00:30:00 PST,+2210.45,-67.7358,-1156.97,-1886.72,-1072.95,+1926.61
2000-01-01 00:31:00 PST,+2216.15,-56.6955,-1156.9,-1872.23,-1063.72,+1932.6
2000-01-01 00:32:00 PST,+2213.96,-54.44,-1160.02,-1870.05,-1070.36,+1934.21
2000-01-01 00:33:00 PST,+2215.93,-50.3119,-1159.24,-1869.01,-1072.99,+1935.88
2000-01-01 00:34:00 PST,+2207.74,-67.5218,-1160.22,-1883.61,-1075.04,+1927.19
2000-01-01 00:35:00 PST,+2201.76,-70.4031,-1165.8,-1880.67,-1078.31,+1927.21
2000-01-01 00:36:00 PST,+2197.86,-73.3052,-1168.66,-1880.49,-1081.74,+1926.57
2000-01-01 00:37:00 PST,+2197.95,-73.0391,-1168.71,-1878.79,-1080.08,+1926.95
2000-01-01 00:38:00 PST,+2199.19,-67.6832,-1169.84,-1872.29,-1080.14,+1930.1
2000-01-01 00:39:00 PST,+2204.47,-66.0268,-1165.26,-1875.41,-1075.26,+1929.59
2000-01-01 00:40:00 PST,+2206.36,-64.0402,-1164.41,-1873.33,-1072.28,+1930.46
2000-01-01 00:41:00 PST,+2209.16,-56.3947,-1164.66,-1866.8,-1073.36,+1934.34
2000-01-01 00:42:00 PST,+2211.67,-61.4808,-1158.6,-1883.3,-1078.36,+1929.28
2000-01-01 00:43:00 PST,+2213.45,-58.2685,-1157.79,-1880.53,-1077.76,+1930.86
2000-01-01 00:44:00 PST,+2217.56,-49.1143,-1156.58,-1876.72,-1081.45,+1934.7
2000-01-01 00:45:00 PST,+2217.83,-46.4938,-1157.17,-1874.82,-1083.62,+1936.05
2000-01-01 00:46:00 PST,+2214.83,-58.8844,-1156.16,-1882.2,-1074.19,+1929.99
2000-01-01 00:47:00 PST,+2207.98,-65.2203,-1162.48,-1871.78,-1063.11,+1929.66
2000-01-01 00:48:00 PST,+2192.58,-83.5795,-1171.53,-1871.86,-1059.68,+1923.78
2000-01-01 00:49:00 PST,+2183.12,-91.5604,-1177.81,-1870.3,-1062.03,+1922.32
2000-01-01 00:50:00 PST,+2180.61,-88.2522,-1181.94,-1861.42,-1063.58,+1925.44
2000-01-01 00:51:00 PST,+2180.58,-86.27,-1183.01,-1859.71,-1065.6,+1926.56
2000-01-01 00:52:00 PST,+2178.92,-85.6227,-1184.45,-1859.93,-1071.19,+1927.11
2000-01-01 00:53:00 PST,+2184.24,-77.054,-1181.91,-1859.86,-1077.47,+1930.18
