# file...... Voltage_675.csv
# date...... Wed Oct 20 13:52:03 2010
# user...... D3P313
# host...... (null)
# target.... node 48
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2348.69,-53.2064,-1235.15,-2030.71,-1161.34,+2067.48
2000-01-01 00:01:00 PST,+2333.76,-53.0386,-1227.55,-2017.76,-1153.95,+2054.49
2000-01-01 00:02:00 PST,+2317.56,-53.3126,-1221.16,-2003.75,-1147.21,+2041.66
2000-01-01 00:03:00 PST,+2291.72,-69.1676,-1217.84,-1984.87,-1119.69,+2021.67
2000-01-01 00:04:00 PST,+2276.77,-69.0182,-1210.25,-1971.87,-1112.18,+2008.68
2000-01-01 00:05:00 PST,+2240.91,-89.8273,-1213.35,-1961.28,-1109.45,+1988.11
2000-01-01 00:06:00 PST,+2224.48,-86.9899,-1207.95,-1945.1,-1107.01,+1977.63
2000-01-01 00:07:00 PST,+2214.2,-76.3118,-1197.83,-1922.71,-1097.85,+1969.72
2000-01-01 00:08:00 PST,+2217.69,-73.6475,-1187.7,-1912.45,-1088.99,+1956.53
2000-01-01 00:09:00 PST,+2222.64,-68.2118,-1177.31,-1902.34,-1084.79,+1943.82
2000-01-01 00:10:00 PST,+2229.28,-54.2975,-1168.18,-1878.6,-1080.02,+1937.76
2000-01-01 00:11:00 PST,+2220.01,-46.0262,-1157.24,-1867.55,-1086.75,+1940.18
2000-01-01 00:12:00 PST,+2217.19,-31.8703,-1151.31,-1869.23,-1084.28,+1931.55
2000-01-01 00:13:00 PST,+2206.72,-34.1239,-1158.92,-1840.82,-1068.55,+1934.44
2000-01-01 00:14:00 PST,+2210.01,-50.6784,-1173.57,-1847.49,-1066.83,+1946.08
2000-01-01 00:15:00 PST,+2208.96,-56.4798,-1172.05,-1857.1,-1062.97,+1942.23
2000-01-01 00:16:00 PST,+2208.2,-62.7417,-1169.51,-1866.05,-1060.11,+1937.49
2000-01-01 00:17:00 PST,+2205.95,-61.3937,-1171.88,-1866.77,-1067.48,+1937.84
2000-01-01 00:18:00 PST,+2221.82,-58.7884,-1151.49,-1883.44,-1077.78,+1933.64
2000-01-01 00:19:00 PST,+2217.08,-48.7855,-1134.91,-1887.98,-1080.76,+1917.25
2000-01-01 00:20:00 PST,+2215.45,-52.0595,-1135.02,-1888.32,-1077.04,+1915.12
2000-01-01 00:21:00 PST,+2215,-45.758,-1138.14,-1872.63,-1074.55,+1920.44
2000-01-01 00:22:00 PST,+2217.33,-42.7571,-1137.55,-1872.85,-1076.16,+1921.23
2000-01-01 00:23:00 PST,+2215.89,-41.9806,-1139.19,-1871.47,-1080.09,+1922.4
2000-01-01 00:24:00 PST,+2211.97,-44.5143,-1141.33,-1868.8,-1079.85,+1923.02
2000-01-01 00:25:00 PST,+2196.59,-51.9475,-1151.96,-1849.94,-1073.62,+1924.87
2000-01-01 00:26:00 PST,+2202.86,-64.3978,-1166.01,-1850.45,-1066.65,+1938.32
2000-01-01 00:27:00 PST,+2198.63,-70.6643,-1166.36,-1852.97,-1064.95,+1935.3
2000-01-01 00:28:00 PST,+2199.37,-69.0612,-1166.18,-1851.51,-1064.75,+1936.69
2000-01-01 00:29:00 PST,+2207.54,-64.0678,-1160.76,-1853.81,-1059.75,+1937.2
2000-01-01 00:30:00 PST,+2200.53,-76.3419,-1160.72,-1864.76,-1058.51,+1930.74
2000-01-01 00:31:00 PST,+2208.32,-65.6313,-1157.95,-1847.22,-1044,+1933.84
2000-01-01 00:32:00 PST,+2211.36,-61.979,-1159.26,-1844.96,-1049.15,+1935.23
2000-01-01 00:33:00 PST,+2212.91,-57.4564,-1158.49,-1842.68,-1052.44,+1937.98
2000-01-01 00:34:00 PST,+2198.19,-76.6199,-1163.08,-1860.8,-1057.89,+1929.48
2000-01-01 00:35:00 PST,+2191.63,-78.5699,-1168.5,-1854.33,-1061.14,+1930.99
2000-01-01 00:36:00 PST,+2187.2,-81.7167,-1171.58,-1854.54,-1064.59,+1930.14
2000-01-01 00:37:00 PST,+2186.8,-81.1692,-1172.07,-1852.81,-1064.28,+1931.58
2000-01-01 00:38:00 PST,+2188.74,-75.293,-1172.99,-1845.85,-1065.02,+1935.62
2000-01-01 00:39:00 PST,+2195.84,-73.6161,-1168.5,-1851.23,-1060.28,+1934.46
2000-01-01 00:40:00 PST,+2199.2,-71.1912,-1166.63,-1847.91,-1056.1,+1935.1
2000-01-01 00:41:00 PST,+2203.43,-62.9771,-1165.98,-1840.17,-1056.59,+1939.28
2000-01-01 00:42:00 PST,+2206.37,-67.6574,-1161.03,-1858.75,-1063.89,+1935.34
2000-01-01 00:43:00 PST,+2208.15,-64.6928,-1160.05,-1856.61,-1063.32,+1936.67
2000-01-01 00:44:00 PST,+2214.01,-55.1436,-1158.33,-1853.11,-1066.83,+1940.54
2000-01-01 00:45:00 PST,+2212.76,-53.2505,-1160.05,-1853.2,-1070.16,+1941.71
2000-01-01 00:46:00 PST,+2207.09,-66.7221,-1159.61,-1860.1,-1059.55,+1934.32
2000-01-01 00:47:00 PST,+2198.6,-74.1507,-1163.89,-1845.15,-1042.98,+1930.95
2000-01-01 00:48:00 PST,+2178.71,-93.5948,-1173.22,-1842.77,-1038.09,+1924.18
2000-01-01 00:49:00 PST,+2167.01,-101.293,-1179.38,-1838.14,-1040.53,+1923.87
2000-01-01 00:50:00 PST,+2163.51,-98.0355,-1182.91,-1827.08,-1041.23,+1927.1
2000-01-01 00:51:00 PST,+2166.95,-94.6327,-1182.51,-1823.43,-1042.37,+1928.96
2000-01-01 00:52:00 PST,+2164.67,-93.6527,-1184.37,-1823.39,-1049.29,+1930.76
2000-01-01 00:53:00 PST,+2175.2,-83.2251,-1181,-1824.37,-1057.07,+1935.58
2000-01-01 00:54:00 PST,+2179.19,-79.9552,-1177.52,-1836.62,-1067.48,+1936.98
2000-01-01 00:55:00 PST,+2198.96,-59.749,-1169.01,-1832.67,-1067.16,+1944.11
2000-01-01 00:56:00 PST,+2203.97,-58.2964,-1165.18,-1840.46,-1064.98,+1943.09
2000-01-01 00:57:00 PST,+2208.2,-64.719,-1159.25,-1858.08,-1060.06,+1936.7
2000-01-01 00:58:00 PST,+2201.97,-67.6503,-1163.39,-1855.15,-1060.73,+1936.07
2000-01-01 00:59:00 PST,+2196.76,-75.2895,-1165.41,-1854.54,-1054.33,+1931.9
2000-01-01 01:00:00 PST,+2192.19,-74.7132,-1170.2,-1842.96,-1054.3,+1934
