# file...... b1m1_house_data.csv
# date...... Thu Jun 23 14:49:41 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,b1m1_house:air_temperature, b1m1_house:outdoor_temperature, b1m1_house:is_COOL_on, b1m1_house:cooling_setpoint, b1m1_house_meter:measured_real_power, b1m1_house_meter:measured_real_energy
2009-08-08 04:30:00 PDT,+72.5,+75.022,+0,+75,+1277.47,+0
2009-08-08 04:31:00 PDT,+72.6186,+74.956,+0,+75,+1277.47,+21.2911
2009-08-08 04:32:00 PDT,+72.7155,+74.89,+0,+75,+1277.47,+42.5822
2009-08-08 04:33:00 PDT,+72.7955,+74.824,+0,+75,+1277.47,+63.8733
2009-08-08 04:34:00 PDT,+72.8624,+74.758,+0,+75,+1277.47,+85.1644
2009-08-08 04:35:00 PDT,+72.9191,+74.692,+0,+75,+1277.47,+106.455
2009-08-08 04:36:00 PDT,+72.9678,+74.626,+0,+75,+1277.47,+127.747
2009-08-08 04:37:00 PDT,+73.0102,+74.56,+0,+75,+1277.47,+149.038
2009-08-08 04:38:00 PDT,+73.0478,+74.494,+0,+75,+1277.47,+170.329
2009-08-08 04:39:00 PDT,+73.0815,+74.428,+0,+75,+1277.47,+191.62
2009-08-08 04:40:00 PDT,+73.112,+74.362,+0,+75,+1277.47,+212.911
2009-08-08 04:41:00 PDT,+73.1401,+74.296,+0,+75,+1277.47,+234.202
2009-08-08 04:42:00 PDT,+73.1662,+74.23,+0,+75,+1277.47,+255.493
2009-08-08 04:43:00 PDT,+73.1906,+74.164,+0,+75,+1277.47,+276.784
2009-08-08 04:44:00 PDT,+73.2136,+74.098,+0,+75,+1277.47,+298.075
2009-08-08 04:45:00 PDT,+73.2354,+74.032,+0,+75,+1277.47,+319.366
2009-08-08 04:46:00 PDT,+73.2563,+73.966,+0,+75,+1277.47,+340.657
2009-08-08 04:47:00 PDT,+73.2763,+73.9,+0,+75,+1277.47,+361.949
2009-08-08 04:48:00 PDT,+73.2956,+73.834,+0,+75,+1277.47,+383.24
2009-08-08 04:49:00 PDT,+73.3142,+73.768,+0,+75,+1277.47,+404.531
2009-08-08 04:50:00 PDT,+73.3322,+73.702,+0,+75,+1277.47,+425.822
2009-08-08 04:51:00 PDT,+73.3495,+73.636,+0,+75,+1277.47,+447.113
2009-08-08 04:52:00 PDT,+73.3664,+73.57,+0,+75,+1277.47,+468.404
