# file...... substation_data.csv
# date...... Wed Jun  1 14:13:03 2016
# user...... hard312
# host...... (null)
# target.... meter 14
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_voltage_A, measured_current_A, measured_power_A
2009-08-08 05:00:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13864d
2009-08-08 05:01:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:02:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:03:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:04:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:05:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:06:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:07:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:08:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:09:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:10:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:11:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:12:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:13:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:14:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:15:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:16:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:17:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:18:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:19:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:20:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:21:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:22:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:23:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:24:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:25:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:26:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:27:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:28:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:29:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:30:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:31:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:32:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:33:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:34:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:35:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:36:00 PDT,+7215.98-0.000440315d,+4.21185-0.970277j,+31188.6+12.9724d
2009-08-08 05:37:00 PDT,+7215.98-0.000440575d,+4.21434-0.970943j,+31207.3+12.9735d
2009-08-08 05:38:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:39:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:40:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:41:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:42:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:43:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:44:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:45:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:46:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:47:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:48:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:49:00 PDT,+7215.99-0.000216132d,+2.05728-0.408619j,+15135.3+11.2337d
2009-08-08 05:50:00 PDT,+7215.99-0.0002162d,+2.05793-0.408787j,+15140.1+11.2348d
2009-08-08 05:51:00 PDT,+7215.99-0.000216268d,+2.05858-0.408956j,+15145+11.2358d
2009-08-08 05:52:00 PDT,+7215.99-0.000216336d,+2.05923-0.409124j,+15149.8+11.2368d
2009-08-08 05:53:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:54:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:55:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:56:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:57:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:58:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 05:59:00 PDT,+7215.99-0.000130692d,+1.23678-0.198959j,+9039.35+9.13863d
2009-08-08 06:00:00 PDT,+7215.98-0.000494807d,+4.72044-1.00606j,+34827.6+12.0308d
2009-08-08 06:01:00 PDT,+7215.98-0.000495006d,+4.72235-1.00657j,+34841.9+12.032d
2009-08-08 06:02:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:03:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:04:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:05:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:06:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:07:00 PDT,+7215.99-0.000265575d,+2.51716-0.430517j,+18427.6+9.70528d
2009-08-08 06:08:00 PDT,+7215.99-0.000265628d,+2.51767-0.430648j,+18431.3+9.70626d
2009-08-08 06:09:00 PDT,+7215.99-0.00026568d,+2.51817-0.430778j,+18435.1+9.70723d
2009-08-08 06:10:00 PDT,+7215.99-0.000265732d,+2.51867-0.430908j,+18438.8+9.70821d
2009-08-08 06:11:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:12:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:13:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:14:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:15:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:16:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:17:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:18:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:19:00 PDT,+7215.98-0.000498557d,+4.75652-1.0157j,+35096.7+12.0533d
2009-08-08 06:20:00 PDT,+7215.98-0.000498752d,+4.7584-1.01621j,+35110.8+12.0545d
2009-08-08 06:21:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:22:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:23:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:24:00 PDT,+7215.99-0.000266461d,+2.52567-0.43272j,+18490.8+9.72175d
2009-08-08 06:25:00 PDT,+7215.99-0.000266512d,+2.52617-0.432848j,+18494.5+9.7227d
2009-08-08 06:26:00 PDT,+7215.98-0.000346363d,+3.29364-0.633212j,+24202.1+10.8822d
2009-08-08 06:27:00 PDT,+7215.98-0.000346462d,+3.29459-0.633463j,+24209.2+10.8833d
2009-08-08 06:28:00 PDT,+7215.99-0.000258973d,+2.45374-0.414112j,+17956.5+9.57915d
2009-08-08 06:29:00 PDT,+7215.99-0.000259021d,+2.45419-0.41423j,+17959.9+9.58008d
2009-08-08 06:30:00 PDT,+7215.99-0.000259069d,+2.45465-0.414348j,+17963.3+9.58101d
2009-08-08 06:31:00 PDT,+7215.99-0.000259116d,+2.45511-0.414465j,+17966.7+9.58194d
2009-08-08 06:32:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:33:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:34:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:35:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:36:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:37:00 PDT,+7215.98-0.000502052d,+4.79014-1.0247j,+35347.6+12.0741d
2009-08-08 06:38:00 PDT,+7215.97-0.000568757d,+5.43059-1.18755j,+40113+12.3345d
2009-08-08 06:39:00 PDT,+7215.99-0.000333783d,+3.17205-0.59708j,+23291.4+10.6598d
2009-08-08 06:40:00 PDT,+7215.99-0.000333873d,+3.17291-0.597303j,+23297.9+10.6609d
2009-08-08 06:41:00 PDT,+7215.99-0.000333964d,+3.17378-0.597527j,+23304.3+10.6619d
2009-08-08 06:42:00 PDT,+7215.99-0.000334054d,+3.17465-0.597749j,+23310.7+10.663d
2009-08-08 06:43:00 PDT,+7215.99-0.000245736d,+2.32639-0.38015j,+17009.9+9.28029d
2009-08-08 06:44:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:45:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:46:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:47:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:48:00 PDT,+7215.99-0.000239723d,+2.2686-0.365085j,+16580.8+9.14196d
2009-08-08 06:49:00 PDT,+7215.99-0.000239758d,+2.26894-0.365171j,+16583.3+9.14274d
2009-08-08 06:50:00 PDT,+7215.99-0.000320776d,+3.04705-0.564621j,+22361.8+10.4976d
2009-08-08 06:51:00 PDT,+7215.99-0.000320857d,+3.04784-0.564822j,+22367.6+10.4986d
2009-08-08 06:52:00 PDT,+7215.99-0.000260103d,+2.46459-0.416916j,+18037.1+9.60116d
2009-08-08 06:53:00 PDT,+7215.98-0.000349009d,+3.31908-0.639912j,+24391.5+10.9123d
2009-08-08 06:54:00 PDT,+7215.97-0.000675298d,+6.45542-1.46044j,+47759.3+12.747d
2009-08-08 06:55:00 PDT,+7215.97-0.000675584d,+6.45817-1.46118j,+47779.9+12.748d
2009-08-08 06:56:00 PDT,+7215.99-0.000268092d,+2.54134-0.436778j,+18607.2+9.75181d
2009-08-08 06:57:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:58:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 06:59:00 PDT,+7215.99-0.000179027d,+1.68591-0.217323j,+12266.2+7.34503d
2009-08-08 07:00:00 PDT,+7215.99-0.000284828d,+2.6701-0.264765j,+19361.9+5.66262d
2009-08-08 07:01:00 PDT,+7215.99-0.000284828d,+2.6701-0.264765j,+19361.9+5.66262d
2009-08-08 07:02:00 PDT,+7215.99-0.000352268d,+3.31771-0.430084j,+24140.8+7.38588d
2009-08-08 07:03:00 PDT,+7215.99-0.000352306d,+3.31807-0.430179j,+24143.6+7.38668d
2009-08-08 07:04:00 PDT,+7215.99-0.000352345d,+3.31844-0.430274j,+24146.3+7.38748d
2009-08-08 07:05:00 PDT,+7215.98-0.000413664d,+3.90725-0.580464j,+28504.1+8.44968d
2009-08-08 07:06:00 PDT,+7215.98-0.000503287d,+4.76832-0.803112j,+34892.7+9.55991d
2009-08-08 07:07:00 PDT,+7215.98-0.00050341d,+4.76949-0.803416j,+34901.4+9.56115d
2009-08-08 07:08:00 PDT,+7215.98-0.000435868d,+4.12086-0.637494j,+30089.8+8.79347d
2009-08-08 07:09:00 PDT,+7215.97-0.000703571d,+6.69497-1.31674j,+49236.2+11.126d
2009-08-08 07:10:00 PDT,+7215.97-0.000614102d,+5.83501-1.09197j,+42836.2+10.5992d
2009-08-08 07:11:00 PDT,+7215.99-0.000366767d,+3.45732-0.468152j,+25175.6+7.71109d
2009-08-08 07:12:00 PDT,+7215.99-0.000366813d,+3.45776-0.468266j,+25178.9+7.71199d
2009-08-08 07:13:00 PDT,+7215.99-0.000366859d,+3.4582-0.468381j,+25182.1+7.71288d
2009-08-08 07:14:00 PDT,+7215.99-0.000366904d,+3.45863-0.468495j,+25185.4+7.71377d
2009-08-08 07:15:00 PDT,+7215.99-0.00036695d,+3.45907-0.468609j,+25188.6+7.71467d
2009-08-08 07:16:00 PDT,+7215.99-0.000366995d,+3.45951-0.468723j,+25191.9+7.71556d
2009-08-08 07:17:00 PDT,+7215.99-0.000367041d,+3.45995-0.468837j,+25195.1+7.71645d
2009-08-08 07:18:00 PDT,+7215.99-0.000284828d,+2.6701-0.264765j,+19361.9+5.66262d
2009-08-08 07:19:00 PDT,+7215.98-0.000436788d,+4.1297-0.639784j,+30155.4+8.80596d
2009-08-08 07:20:00 PDT,+7215.98-0.000436872d,+4.1305-0.639991j,+30161.3+8.80709d
2009-08-08 07:21:00 PDT,+7215.98-0.000436955d,+4.1313-0.640198j,+30167.2+8.80821d
2009-08-08 07:22:00 PDT,+7215.98-0.000505234d,+4.78702-0.80795j,+35031.6+9.57956d
2009-08-08 07:23:00 PDT,+7215.97-0.000746654d,+7.1079-1.41715j,+52299.8+11.2748d
2009-08-08 07:24:00 PDT,+7215.97-0.000684979d,+6.51568-1.2661j,+47896.4+10.9957d
2009-08-08 07:25:00 PDT,+7215.99-0.000353143d,+3.32611-0.432245j,+24203+7.40403d
2009-08-08 07:26:00 PDT,+7215.99-0.00035318d,+3.32647-0.432338j,+24205.7+7.40481d
2009-08-08 07:27:00 PDT,+7215.99-0.000353218d,+3.32683-0.432431j,+24208.3+7.40559d
2009-08-08 07:28:00 PDT,+7215.99-0.000353256d,+3.32719-0.432524j,+24211+7.40637d
2009-08-08 07:29:00 PDT,+7215.99-0.000284828d,+2.6701-0.264765j,+19361.9+5.66262d
2009-08-08 07:30:00 PDT,+7215.99-0.000284828d,+2.6701-0.264765j,+19361.9+5.66262d
2009-08-08 07:31:00 PDT,+7215.98-0.000458398d,+4.33829-0.699942j,+31709.8+9.1647d
2009-08-08 07:32:00 PDT,+7215.98-0.000458491d,+4.33919-0.700181j,+31716.5+9.1659d
2009-08-08 07:33:00 PDT,+7215.98-0.000520825d,+4.93769-0.852527j,+36157.5+9.79541d
2009-08-08 07:34:00 PDT,+7215.98-0.000520952d,+4.93891-0.852848j,+36166.5+9.79666d
2009-08-08 07:35:00 PDT,+7215.98-0.000521079d,+4.94013-0.853168j,+36175.6+9.7979d
2009-08-08 07:36:00 PDT,+7215.98-0.000430239d,+4.06675-0.623336j,+29688.3+8.71382d
2009-08-08 07:37:00 PDT,+7215.97-0.000702159d,+6.68144-1.31348j,+49135.9+11.1211d
2009-08-08 07:38:00 PDT,+7215.97-0.000619268d,+5.88473-1.10535j,+43206.6+10.6375d
2009-08-08 07:39:00 PDT,+7215.99-0.000284828d,+2.6701-0.264765j,+19361.9+5.66262d
2009-08-08 07:40:00 PDT,+7215.99-0.000284828d,+2.6701-0.264765j,+19361.9+5.66262d
2009-08-08 07:41:00 PDT,+7215.99-0.000284828d,+2.6701-0.264765j,+19361.9+5.66262d
2009-08-08 07:42:00 PDT,+7215.99-0.000353777d,+3.33221-0.433813j,+24248.1+7.41715d
2009-08-08 07:43:00 PDT,+7215.99-0.000353814d,+3.33256-0.433904j,+24250.7+7.41791d
2009-08-08 07:44:00 PDT,+7215.98-0.000445261d,+4.21115-0.661125j,+30759.8+8.92183d
2009-08-08 07:45:00 PDT,+7215.98-0.000445346d,+4.21196-0.661337j,+30765.8+8.92294d
2009-08-08 07:46:00 PDT,+7215.98-0.0005081d,+4.81455-0.815075j,+35236.1+9.60822d
2009-08-08 07:47:00 PDT,+7215.98-0.000508218d,+4.81569-0.815368j,+35244.5+9.60939d
2009-08-08 07:48:00 PDT,+7215.99-0.000347569d,+3.27252-0.4181j,+23806.4+7.28039d
2009-08-08 07:49:00 PDT,+7215.99-0.000347602d,+3.27283-0.418182j,+23808.7+7.28109d
2009-08-08 07:50:00 PDT,+7215.96-0.000767898d,+7.3127-1.47457j,+53830.3+11.3998d
2009-08-08 07:51:00 PDT,+7215.97-0.000705314d,+6.7118-1.32164j,+49362.2+11.1391d
2009-08-08 07:52:00 PDT,+7215.99-0.000368607d,+3.475-0.47276j,+25306.5+7.74694d
2009-08-08 07:53:00 PDT,+7215.99-0.000368651d,+3.47542-0.47287j,+25309.7+7.74779d
2009-08-08 07:54:00 PDT,+7215.99-0.000368695d,+3.47584-0.472981j,+25312.8+7.74865d
2009-08-08 07:55:00 PDT,+7215.99-0.000368739d,+3.47626-0.473091j,+25315.9+7.7495d
2009-08-08 07:56:00 PDT,+7215.98-0.000460707d,+4.3605-0.705843j,+31874.8+9.19437d
2009-08-08 07:57:00 PDT,+7215.99-0.000376857d,+3.55429-0.49345j,+25893.7+7.9036d
2009-08-08 07:58:00 PDT,+7215.99-0.000376905d,+3.55475-0.49357j,+25897.1+7.90448d
2009-08-08 07:59:00 PDT,+7215.98-0.000440057d,+4.16111-0.647918j,+30388.3+8.8499d
2009-08-08 08:00:00 PDT,+7215.98-0.000489275d,+4.59244-0.493253j,+33329.6+6.12988d
2009-08-08 08:01:00 PDT,+7215.98-0.000558958d,+5.26179-0.665447j,+38271.4+7.20725d
2009-08-08 08:02:00 PDT,+7215.98-0.000559046d,+5.26263-0.665665j,+38277.6+7.20845d
2009-08-08 08:03:00 PDT,+7215.96-0.000898189d,+8.52328-1.52361j,+62478.6+10.1342d
2009-08-08 08:04:00 PDT,+7215.97-0.000835208d,+7.9184-1.36858j,+57986.1+9.80502d
2009-08-08 08:05:00 PDT,+7215.98-0.000495973d,+4.65686-0.510384j,+33805.1+6.25405d
2009-08-08 08:06:00 PDT,+7215.98-0.000496019d,+4.65731-0.510498j,+33808.3+6.25485d
2009-08-08 08:07:00 PDT,+7215.98-0.000588632d,+5.54748-0.74315j,+40388.1+7.62943d
2009-08-08 08:08:00 PDT,+7215.98-0.000603258d,+5.68917-0.787233j,+41444.1+7.87762d
2009-08-08 08:09:00 PDT,+7215.98-0.000603373d,+5.69027-0.787529j,+41452.2+7.87904d
2009-08-08 08:10:00 PDT,+7215.98-0.000603487d,+5.69137-0.787825j,+41460.4+7.88045d
2009-08-08 08:11:00 PDT,+7215.97-0.000667192d,+6.30315-0.944311j,+45990.9+8.51977d
2009-08-08 08:12:00 PDT,+7215.98-0.000574542d,+5.41197-0.70725j,+39384.7+7.44478d
2009-08-08 08:13:00 PDT,+7215.98-0.000574638d,+5.41289-0.70749j,+39391.6+7.44603d
2009-08-08 08:14:00 PDT,+7215.98-0.000574733d,+5.41381-0.707729j,+39398.4+7.44727d
2009-08-08 08:15:00 PDT,+7215.97-0.000831642d,+7.88412-1.35953j,+57731.2+9.78299d
2009-08-08 08:16:00 PDT,+7215.97-0.00076811d,+7.274-1.20351j,+53202.6+9.39392d
2009-08-08 08:17:00 PDT,+7215.99-0.000426141d,+3.98614-0.338192j,+28867.2+4.84905d
2009-08-08 08:18:00 PDT,+7215.98-0.000589786d,+5.55857-0.746051j,+40470.2+7.64376d
2009-08-08 08:19:00 PDT,+7215.98-0.00058989d,+5.55957-0.746313j,+40477.6+7.64505d
2009-08-08 08:20:00 PDT,+7215.98-0.000589994d,+5.56057-0.746574j,+40485+7.64634d
2009-08-08 08:21:00 PDT,+7215.98-0.000590098d,+5.56157-0.746836j,+40492.4+7.64762d
2009-08-08 08:22:00 PDT,+7215.98-0.000590201d,+5.56256-0.747096j,+40499.8+7.64891d
2009-08-08 08:23:00 PDT,+7215.98-0.000560866d,+5.28012-0.670187j,+38406.9+7.23311d
2009-08-08 08:24:00 PDT,+7215.98-0.000560952d,+5.28094-0.670399j,+38413+7.23426d
2009-08-08 08:25:00 PDT,+7215.98-0.000646513d,+6.10331-0.885171j,+44502.1+8.2515d
2009-08-08 08:26:00 PDT,+7215.98-0.000575872d,+5.42476-0.710583j,+39479.3+7.46205d
2009-08-08 08:27:00 PDT,+7215.96-0.000920321d,+8.73687-1.58491j,+64073.8+10.281d
2009-08-08 08:28:00 PDT,+7215.96-0.000856352d,+8.12255-1.42781j,+59510.7+9.96895d
2009-08-08 08:29:00 PDT,+7215.98-0.000605632d,+5.71201-0.793367j,+41613.4+7.90688d
2009-08-08 08:30:00 PDT,+7215.98-0.000605744d,+5.71308-0.793657j,+41621.4+7.90826d
2009-08-08 08:31:00 PDT,+7215.98-0.000605855d,+5.71415-0.793945j,+41629.3+7.90963d
2009-08-08 08:32:00 PDT,+7215.98-0.000605966d,+5.71522-0.794232j,+41637.2+7.911d
2009-08-08 08:33:00 PDT,+7215.98-0.000520234d,+4.89055-0.574601j,+35532.8+6.70057d
2009-08-08 08:34:00 PDT,+7215.98-0.000490664d,+4.60578-0.496684j,+33427.9+6.15446d
2009-08-08 08:35:00 PDT,+7215.98-0.000561885d,+5.2899-0.672717j,+38479.3+7.24684d
2009-08-08 08:36:00 PDT,+7215.98-0.000561969d,+5.29071-0.672926j,+38485.3+7.24797d
2009-08-08 08:37:00 PDT,+7215.98-0.000562053d,+5.29152-0.673135j,+38491.2+7.24911d
2009-08-08 08:38:00 PDT,+7215.96-0.000908932d,+8.62665-1.55128j,+63248+10.1933d
2009-08-08 08:39:00 PDT,+7215.96-0.000844517d,+8.00799-1.39269j,+58652.7+9.86492d
2009-08-08 08:40:00 PDT,+7215.98-0.000497549d,+4.67201-0.514301j,+33916.8+6.28141d
2009-08-08 08:41:00 PDT,+7215.98-0.000592147d,+5.58126-0.751989j,+40638.2+7.67292d
2009-08-08 08:42:00 PDT,+7215.97-0.000678567d,+6.41256-0.973419j,+46803+8.63086d
2009-08-08 08:43:00 PDT,+7215.98-0.00060718d,+5.7269-0.79737j,+41723.8+7.92587d
2009-08-08 08:44:00 PDT,+7215.98-0.000607289d,+5.72795-0.797653j,+41731.6+7.9272d
2009-08-08 08:45:00 PDT,+7215.98-0.000607398d,+5.729-0.797936j,+41739.4+7.92854d
