# file...... Voltage_680.csv
# date...... Tue Nov 16 13:13:55 2010
# user...... D3P313
# host...... (null)
# target.... node 44
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-08-01 00:00:00 PDT,+2421.27,-45.4041,-1260.09,-2095.33,-1193.06,+2128.07
2000-08-01 00:01:00 PDT,+2421.43,-45.4845,-1252.23,-2082.39,-1185.5,+2114.73
2000-08-01 00:02:00 PDT,+2421.68,-45.1183,-1244.35,-2069.14,-1185.42,+2114.87
2000-08-01 00:03:00 PDT,+2421.7,-45.0862,-1244.3,-2069.18,-1185.48,+2114.85
2000-08-01 00:04:00 PDT,+2423.45,-46.2954,-1241.47,-2071.94,-1183.15,+2113.96
2000-08-01 00:05:00 PDT,+2412.55,-38.5765,-1216.34,-2051.02,-1171.91,+2080.25
2000-08-01 00:06:00 PDT,+2413.65,-40.4565,-1213.34,-2055.21,-1172.25,+2078.38
2000-08-01 00:07:00 PDT,+2414.35,-36.5302,-1213.12,-2053.89,-1174.4,+2079.35
2000-08-01 00:08:00 PDT,+2412.72,-37.0366,-1214.27,-2054.75,-1178.86,+2078.26
2000-08-01 00:09:00 PDT,+2413.72,-31.427,-1214.32,-2052.14,-1180.95,+2080.03
2000-08-01 00:10:00 PDT,+2416.07,-28.8943,-1211.22,-2053.61,-1180.83,+2080.09
2000-08-01 00:11:00 PDT,+2416.5,-30.1623,-1209.58,-2056.26,-1181.61,+2078.8
2000-08-01 00:12:00 PDT,+2417.95,-30.5092,-1206.68,-2059.36,-1181.83,+2077.63
2000-08-01 00:13:00 PDT,+2418.76,-31.3678,-1204.99,-2061.31,-1181.34,+2076.85
2000-08-01 00:14:00 PDT,+2418.26,-32.8663,-1205.08,-2062.24,-1181.69,+2076.15
2000-08-01 00:15:00 PDT,+2419.35,-29.8422,-1204.62,-2060.76,-1181.33,+2077.37
2000-08-01 00:16:00 PDT,+2418.54,-29.9312,-1205.34,-2060.76,-1183.16,+2077.05
2000-08-01 00:17:00 PDT,+2418.5,-29.9869,-1205.31,-2060.88,-1183.26,+2076.99
2000-08-01 00:18:00 PDT,+2419.27,-29.7619,-1204.62,-2060.79,-1181.65,+2077.32
2000-08-01 00:19:00 PDT,+2419.4,-29.5883,-1204.54,-2060.76,-1181.6,+2077.37
2000-08-01 00:20:00 PDT,+2418.85,-31.0833,-1204.72,-2061.63,-1181.95,+2076.7
2000-08-01 00:21:00 PDT,+2418.76,-31.1448,-1204.72,-2061.74,-1182.09,+2076.62
2000-08-01 00:22:00 PDT,+2418.83,-31.2066,-1204.61,-2061.72,-1181.77,+2076.56
2000-08-01 00:23:00 PDT,+2417.99,-31.6787,-1205.22,-2061.96,-1183.16,+2076.06
2000-08-01 00:24:00 PDT,+2417.09,-30.4977,-1206.62,-2060.03,-1183.71,+2076.9
2000-08-01 00:25:00 PDT,+2417.19,-30.1792,-1206.65,-2059.61,-1183.58,+2077.08
2000-08-01 00:26:00 PDT,+2417.38,-29.9988,-1206.46,-2059.77,-1183.72,+2077.08
2000-08-01 00:27:00 PDT,+2416.93,-29.1354,-1207.53,-2058.48,-1184.38,+2077.67
2000-08-01 00:28:00 PDT,+2418.29,-26.7864,-1206.73,-2057.62,-1183.78,+2078.55
