# file...... Voltage_652.csv
# date...... Tue Nov 16 13:13:55 2010
# user...... D3P313
# host...... (null)
# target.... node 49
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-08-01 00:00:00 PDT,+2418.03,-46.6903,-1260.09,-2095.33,-1193.08,+2127.69
2000-08-01 00:01:00 PDT,+2418.19,-46.7706,-1252.23,-2082.39,-1185.52,+2114.35
2000-08-01 00:02:00 PDT,+2418.5,-46.379,-1244.35,-2069.14,-1185.45,+2114.5
2000-08-01 00:03:00 PDT,+2418.54,-46.3427,-1244.3,-2069.18,-1185.5,+2114.48
2000-08-01 00:04:00 PDT,+2420.29,-47.5477,-1241.47,-2071.94,-1183.17,+2113.59
2000-08-01 00:05:00 PDT,+2409.4,-39.8374,-1216.34,-2051.02,-1171.94,+2079.88
2000-08-01 00:06:00 PDT,+2410.51,-41.7097,-1213.34,-2055.21,-1172.27,+2078.01
2000-08-01 00:07:00 PDT,+2411.22,-37.7886,-1213.12,-2053.89,-1174.42,+2078.98
2000-08-01 00:08:00 PDT,+2409.6,-38.29,-1214.27,-2054.75,-1178.88,+2077.89
2000-08-01 00:09:00 PDT,+2411.08,-32.4932,-1214.32,-2052.14,-1180.95,+2079.71
2000-08-01 00:10:00 PDT,+2413.9,-29.7762,-1211.22,-2053.61,-1180.81,+2079.83
2000-08-01 00:11:00 PDT,+2414.33,-31.043,-1209.58,-2056.26,-1181.58,+2078.53
2000-08-01 00:12:00 PDT,+2415.82,-31.3757,-1206.68,-2059.36,-1181.8,+2077.36
2000-08-01 00:13:00 PDT,+2416.63,-32.2274,-1204.99,-2061.31,-1181.3,+2076.59
2000-08-01 00:14:00 PDT,+2415.69,-33.9052,-1205.08,-2062.24,-1181.68,+2075.84
2000-08-01 00:15:00 PDT,+2416.78,-30.8845,-1204.62,-2060.76,-1181.32,+2077.06
2000-08-01 00:16:00 PDT,+2415.97,-30.9733,-1205.34,-2060.76,-1183.16,+2076.74
2000-08-01 00:17:00 PDT,+2415.92,-31.0289,-1205.31,-2060.88,-1183.25,+2076.68
2000-08-01 00:18:00 PDT,+2416.71,-30.7968,-1204.62,-2060.79,-1181.64,+2077.01
2000-08-01 00:19:00 PDT,+2416.85,-30.6193,-1204.54,-2060.76,-1181.59,+2077.07
2000-08-01 00:20:00 PDT,+2416.31,-32.1126,-1204.72,-2061.63,-1181.94,+2076.4
2000-08-01 00:21:00 PDT,+2416.18,-32.1776,-1204.72,-2061.74,-1182.08,+2076.31
2000-08-01 00:22:00 PDT,+2416.23,-32.236,-1204.61,-2061.72,-1181.76,+2076.25
2000-08-01 00:23:00 PDT,+2415.39,-32.7075,-1205.22,-2061.96,-1183.16,+2075.75
2000-08-01 00:24:00 PDT,+2414.93,-31.3422,-1206.62,-2060.03,-1183.69,+2076.64
2000-08-01 00:25:00 PDT,+2414.98,-31.0275,-1206.65,-2059.61,-1183.56,+2076.81
2000-08-01 00:26:00 PDT,+2415.25,-30.8401,-1206.46,-2059.77,-1183.69,+2076.82
2000-08-01 00:27:00 PDT,+2414.76,-29.9811,-1207.53,-2058.48,-1184.36,+2077.41
2000-08-01 00:28:00 PDT,+2416.16,-27.6239,-1206.73,-2057.62,-1183.75,+2078.29
